Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB
Pennine Petrolum,TSX Venture,Energi,Olja & Gas - Exploatering,PNN,-0.857142868,0.02820874,-0.526315808,9.584299088,-0.585118771
Cruzsur Energy Corp,TSX Venture,Energi,Olja & Gas - Exploatering,CZR,0.5,0.086021509,-0.118483402,2.181751013,0.669893622
People Corp,TSX Venture,Industri,Bemanning,PEO,0.013071895,0.038761129,-127.4671021,3.096679926,2.773085117
Perisson Petroleum,TSX Venture,Energi,Olja & Gas - Exploatering,POG,-0.600000038,0.01434492,-10.81081009,34.14279175,-6.208987236
Petrodorado Energy,TSX Venture,Energi,Olja & Gas - Exploatering,PDQ,1.5,0.166805706,-10.52632046,127.1819992,1.855857015
PetroFrontier,TSX Venture,Energi,Olja & Gas - Exploatering,PFC,-0.400000038,0.036714089,-3.614458084,1.786419988,0.428794801
Wolverine Energy & Infrastructure,TSX Venture,Energi,Olja & Gas - Service,WEII,-0.642857132,0.0198939,0.82850039,0.291686505,0.461105496
Petroshale,TSX Venture,Energi,Olja & Gas - Exploatering,PSH,-0.878048782,0.025432351,1.903553009,0.216411993,0.142533302
Petroltal,TSX Venture,Energi,Olja & Gas - Exploatering,TAL,-0.057692232,0.081081095,-102.0832977,3.394809961,1.201696992
Petroteq Energy,TSX Venture,Energi,Olja & Gas - Exploatering,PQE,-0.8375,0.029670329,-0.502318382,60.66022873,0.1653101
Petrox Resources,TSX Venture,Energi,Olja & Gas - Exploatering,PTC,7,0.129032297,-21.05262947,3.804194927,7.06824398
Phoenix Canada Oil,TSX Venture,Energi,Olja & Gas - Försäljning,PCO,0.206896553,0.01766004,-190.2174072,22002.75,0.987622619
Pieridae Energy,TSX Venture,Energi,Olja & Gas - Exploatering,PEA,-0.79508194,0.029275429,-0.523523688,0.626157999,0.472488999
Pioneering Technology,TSX Venture,Industri,Elektroniska komponenter,PTE,-0.062499943,0.068370991,-1.515151978,0.8632617,0.645672619
POET Technologies,TSX Venture,Informationsteknik,Elektronik & Tillverkning,PTK,0.552238693,0.061099801,-10.97045994,72.8049469,7.633248806
Point Loma Resources,TSX Venture,Energi,Olja & Gas - Exploatering,PLX,-0.9268293,0.101729403,-0.056926001,0.262437791,-0.250289708
Pond Technologies,TSX Venture,Industri,Energi & Återvinning,POND,-0.625,0.040214481,-0.637393773,0.547871828,0.531249523
Pool Safe,TSX Venture,Industri,Stödtjänster & Service,POOL,-0.357142792,0.01863524,-3.982300997,6.862126827,-36.98115921
PowerBand Solutions,TSX Venture,Informationsteknik,Affärs- & IT-System,PBX,0.208333378,0.009866799,-2.436975002,7.902966022,15.54106045
Primeline Energy,TSX Venture,Energi,Olja & Gas - Exploatering,PEH,-0.444444466,0.209191799,-0.133404493,0.111565001,-0.189744502
ProAm Explorations,TSX Venture,Energi,Olja & Gas - Exploatering,PMX,-0.133333387,0.002780705,-2.599999905,15.73859024,1.208454967
Progressive Planet Solutions,TSX Venture,Material,Gruv - Industrimetaller,PLAN,-0.75,0.105042,-0.719424486,8.212446213,0.332195699
ProntoForms,TSX Venture,Informationsteknik,Affärs- & IT-System,PFM,0.399999962,0.284468098,-26.81991959,4.285354137,52.35937119
ProSmart Enterprises,TSX Venture,Informationsteknik,Affärs- & IT-System,PROS,-0.942857132,0.01809902,-0.201308504,17.05526924,0.149382204
Protech Home Medical,TSX Venture,Hälsovård,Sjukhus & Vårdhem,PTQ,-0.18,0.05536171,-6.523468018,0.823566616,4.056997776
Pulse Oil,TSX Venture,Finans & Fastighet,Investmentbolag,PUL,-0.891891861,0.04237268,-8.333333015,1.451617002,0.163143799
Pure Global Cannabis,TSX Venture,Dagligvaror,Hälsoprodukter,PURE,-0.84615387,0.265151501,-0.374531806,3.72319603,1.356029034
Pyrogenesis Canada,TSX Venture,Industri,Energi & Återvinning,PYR,-0.190476189,0.281293907,-10.07905006,16.96186066,-45.45541
Organic Flower Investments,CSE,Dagligvaror,Hälsoprodukter,SOW,-0.95402298,0.01190311,-0.115473397,-0.124225803,0.190077707
Q Gold Resources,TSX Venture,Material,Gruv - Prospekt & Drift,QGR,-0.383333321,0.025826721,-4.252872944,890.3823853,192.1351929
Seven Aces,TSX Venture,Sällanköpsvaror,Betting & Casino,ACES,0.666666641,0.01326337,-23.90056992,0.978585422,-3.332412004
Questor Technology,TSX Venture,Industri,Energi & Återvinning,QST,-0.621676865,0.0002148,6.885002136,1.667469978,1.424926996
Quinto Resources,TSX Venture,Material,Gruv - Guld & Silver,QIT,-0.666666718,0.043261232,-1.415094018,149.2142944,-4.13117981
Quorum Information Technologies,TSX Venture,Informationsteknik,IT-Konsulter,QIS,0.516128998,0.119823799,335.7142944,1.90614903,2.420382977
QYOU Media,TSX Venture,Sällanköpsvaror,Media & Publicering,QYOU,-0.642857132,0.067885122,-0.452898592,1.187302947,10.68103027
Radient Technologies,TSX Venture,Material,Kemikalier,RTI,-0.836538467,0.043380032,-1.68818295,3.72461009,1.278455973
Raise Production,TSX Venture,Energi,Olja & Gas - Service,RPC,-0.375,0.066244521,-1.557631969,7.019076824,0.978958726
Razor Energy,TSX Venture,Energi,Olja & Gas - Exploatering,RZE,-0.883333359,0.128591003,-0.352270186,0.067361332,1.623672009
Redishred Capital,TSX Venture,Industri,Energi & Återvinning,KUT,-0.505882378,0.052995391,15.49814987,1.586413026,1.060323954
Regent Pacific Properties,TSX Venture,Finans & Fastighet,Fastighetsbolag,RPP,-0.357142792,0.075247531,1.923076987,0.591456771,0.243496895
Reko International,TSX Venture,Industri,Industrimaskiner,REKO,-0.100628967,0.022315509,14.74227047,0.411979914,0.388262808
SugarBud Craft Growers,TSX Venture,Dagligvaror,Hälsoprodukter,SUGR,-0.833333282,0.02523087,-1.666666985,-8.148801804,1.01878202
Relevium Technologies,TSX Venture,Dagligvaror,Livsmedel,RLV,-0.399999962,0.04323657,-1.717556953,1.215790033,1.217064023
Reliq Health Technologies,TSX Venture,Informationsteknik,Affärs- & IT-System,RHT,0.48,0.034208429,-3.410137892,60.14263153,25.57201958
Renaissance Oil,TSX Venture,Energi,Olja & Gas - Försäljning,ROE,-0.692307739,0.031539869,13.33333015,3.231539011,0.361445397
RenoWorks Software,TSX Venture,Informationsteknik,Affärs- & IT-System,RW,-0.328767128,0.033249691,-12.62887001,2.136883974,45.25516129
Replicel Life Sciences,TSX Venture,Hälsovård,Biotech,RP,-0.133333387,0.030894661,-2.146986008,23.04301071,-2.847837925
Resaas Services,TSX Venture,Finans & Fastighet,Fastighetsbolag,RSS,0.026315808,0.02435204,-3.26086998,13.24454975,22.79825974
Reservoir Capital,CSE,Kraftförsörjning,Förnybarenergi,REO,-0.272727318,0.254335308,1.777778029,14.88158989,0.685504079
Return Energy,TSX Venture,Energi,Olja & Gas - Exploatering,RTN,0,0.426356583,-2,31.65839958,2.036295891
Rifco,TSX Venture,Finans & Fastighet,Kredit & Finansiering,RFC,-0.178947392,0.05982275,557.1428833,0.430307001,0.579864979
Robex Resources,TSX Venture,Material,Gruv - Guld & Silver,RBX,3.214285278,0.08116293,47.58065033,2.04976511,2.860646009
Rochester Resources,TSX Venture,Material,Gruv - Prospekt & Drift,RCT,0.857142792,0.011347311,-0.531045675,0.197705194,-0.05888959
Harvest Health & Recreation,CSE,Dagligvaror,Hälsoprodukter,HARV,-0.909871216,0.029429801,-0.466397196,0.692884922,0.299285412
Rocky Mountain Liquor,TSX Venture,Dagligvaror,Livsmedelsbutiker,RUM,-0.771428604,0.025227859,-2.409638882,0.042947751,0.3572146
Route1,TSX Venture,Informationsteknik,IT-Konsulter,ROI,-0.184615364,0.04801518,-10.70707035,0.976815283,40.60881042
Routemaster Capital,TSX Venture,Finans & Fastighet,Kredit & Finansiering,RM,-0.5,0.095554075,-0.688705206,-1.24800396,-0.890391171
Royalty North Partners,TSX Venture,Material,Gruv - Industrimetaller,RNP,1.071428528,0.068982029,1.593407035,2.437131882,0.45056951
RYU Apparel,TSX Venture,Sällanköpsvaror,Kläder & Skor,RYU,-0.833333282,0.018457479,-0.290697694,0.977169275,1.813873053
Sahara Energy,TSX Venture,Energi,Olja & Gas - Exploatering,SAH,-0.400000038,0.02714788,-8.333333015,26.41496086,0.348725706
Sailfish Royalty,TSX Venture,Material,Gruv - Prospekt & Drift,FISH,-0.327999992,0.009591406,6.757843971,242.8244019,0.937096179
Saint Jean Carbon,TSX Venture,Material,Gruv - Prospekt & Drift,SJL,-0.222222271,0.239263802,-3.645833015,17.24828911,0.823614001
Sama Resources,TSX Venture,Material,Gruv - Industrimetaller,SME,-0.594936714,0.037415919,-4.030227184,320.1359863,0.598640978
Samoth Oilfield,TSX Venture,Energi,Olja & Gas - Exploatering,SCD,-0.166666622,0.03530956,-3.42465806,59.09893036,15.76348019
G2 Goldfields,TSX Venture,Material,Gruv - Guld & Silver,GTWO,0.294117565,0.010773751,-21.89055061,454.2099915,2.472358942
Sangoma Technologies,TSX Venture,Informationsteknik,Kommunikation,STC,0.106666679,0.01901502,38.8758812,1.022887945,1.755579948
Santacruz Silver Mining,TSX Venture,Material,Gruv - Guld & Silver,SCZ,1.090909271,0.000201728,-1.750380993,0.693737328,-6.15774107
Saturn Oil & Gas,TSX Venture,Energi,Olja & Gas - Exploatering,SOIL,-0.241379318,0.020497799,31.42856979,2.19451499,2.120170116
Scorpio Gold,TSX Venture,Material,Gruv - Guld & Silver,SGN,-0.46428566,0.06183115,1.889168978,0.609470725,0.262572289
SOL Global Investments,CSE,Dagligvaror,Hälsoprodukter,SOL,-0.914089355,0.199456005,-0.083042681,-0.108883798,0.113455303
Security Devices,CSE,Industri,Militär & Försvar,SDZ,0.638888702,0.170212803,-5.807085991,50.77172089,-128.0202026
Select Sands,TSX Venture,Material,Gruv - Prospekt & Drift,SNS,-0.826087036,0.005976637,-0.159362599,0.267919004,0.090491213
ShaMaran Petroleum,TSX Venture,Energi,Olja & Gas - Exploatering,SNM,-0.611111145,0.140186901,-4.320988178,0.828463912,0.409703106
Shoal Games,TSX Venture,Sällanköpsvaror,Gaming & Spel,KIDZ,-0.399999962,0.039903679,-12.93103027,12.31606007,1.364431024
Sirona Biochem,TSX Venture,Hälsovård,Biotech,SBM,0.340909004,0.03889159,-10.68840981,937.0571289,26.93301964
Siyata Mobile,TSX Venture,Informationsteknik,Datorer & Hårdvara,SIM,-0.710526276,0.046044369,-1.187904954,1.602800965,1.482206941
Smart Employee Benefits,TSX Venture,Informationsteknik,Affärs- & IT-System,SEB,-0.5,0.006394671,-1.842105031,0.32633239,-1.426102996
Smartcool Systems,TSX Venture,Industri,Installation & VVS,SSC,0,0.085836906,-3.333333015,4.877503872,-4.063821793
Snipp Interactive,TSX Venture,Sällanköpsvaror,Marknadsföring,SPN,-0.833333282,0.085034018,-0.680272102,0.161019996,0.230035394
Societe d Exploration Miniere Vior,TSX Venture,Material,Gruv - Prospekt & Drift,VIO,-0.333333321,0.03651243,-9.411765099,15.39453983,1.031926036
Solar Alliance Energy,TSX Venture,Kraftförsörjning,Förnybarenergi,SOLR,-0.583333321,0.126582298,-1.811594009,4.188558102,-1.135586023
Solution Financial,TSX Venture,Finans & Fastighet,Kredit & Finansiering,SFI,-0.05000001,0.02893712,122.5805969,2.717078924,3.177706957
Spackman Equities,TSX Venture,Finans & Fastighet,Kapitalförvaltning,SQG,-0.666666641,0.029411759,-0.3003003,-0.366162986,0.986094117
Sparta Capital,TSX Venture,Industri,Industrimaskiner,SAY,-0.428571472,0.02907346,-3.448276043,0.389855206,-6.930232048
Sparton Resource,TSX Venture,Energi,Bränsle - Uran,SRI,-0.454545441,0.085106382,-8.823529243,128.2702026,7.214898109
Spectra,TSX Venture,Industri,Tåg- & Lastbilstransport,SSA,-0.416666641,0.007130125,6.25,1.285472989,4.950201988
Sphinx Resources,TSX Venture,Material,Gruv - Prospekt & Drift,SFX,-0.666666718,0.04836895,-1.530611992,93.23963165,11.85200024
Sportscene Group,TSX Venture,Sällanköpsvaror,Restaurang & Café,SPS.A,-0.38171257,0.006585366,8.137536049,0.273836315,0.907887995
Spot Coffee Canada,TSX Venture,Sällanköpsvaror,Restaurang & Café,SPP,-0.600000038,0.04237288,-6.172840118,0.82344228,-6.268610954
SQI Diagnostics,TSX Venture,Hälsovård,Medicinsk Utrustning,SQD,0,0.057446809,-2.37529707,12.86495018,-89.36192322
StorageVault Canada,TSX Venture,Finans & Fastighet,Fastighet - REIT,SVI,0.036764622,0.032776141,-22.04847908,7.580673218,4.433886051
Strata-X Energy,TSX Venture,Energi,Olja & Gas - Exploatering,SXE,-0.533333359,0.006549995,-1.576576948,167.7304993,2.347445011
Stroud Resources,TSX Venture,Material,Gruv - Prospekt & Drift,SDR,0.066666603,0.161975594,-5.653709888,130.4028015,-4.934065819
Summus Solutions,TSX Venture,Energi,Olja & Gas - Exploatering,SS,9,0.03366437,-5.030180931,62.17298126,-2.243837118
Sunora Foods,TSX Venture,Dagligvaror,Livsmedel,SNF,-0.433333321,0.01576293,16.34614944,0.307312101,0.854922891
Superior Gold,TSX Venture,Material,Gruv - Guld & Silver,SGI,0.612903252,0.045662098,-4.65260601,0.484602004,2.039241076
Sustainco,TSX Venture,Finans & Fastighet,Investmentbolag,SMS,-0.622222176,0.004616551,-3.333333015,0.1151575,0.880773127
Sweet Natural Trading,TSX Venture,Dagligvaror,Livsmedel,NTRL,-0.416666641,0.051282048,-0.427350402,0.411451787,-0.478838205
Sylogist,TSX Venture,Informationsteknik,Affärs- & IT-System,SYZ,-0.226244335,0.130719004,167.3190002,5.487374783,4.007862091
Synstream Energy,TSX Venture,Energi,Olja & Gas - Exploatering,SHM,-0.200000038,0.020712681,-1.941748023,31.6205101,-1.039999962
Paleo Resources,TSX Venture,Material,Gruv - Prospekt & Drift,PRE,-0.875,0.061654949,4.761905193,6.270969868,0.493346512
Tango Mining,TSX Venture,Energi,Bränsle - Kol,TGV,-0.333333321,0.064786921,-2.127660036,0.039546061,-1.501626968
Target Capital,TSX Venture,Finans & Fastighet,Fondförvaltning,TCI,-0.75,0.04360465,-4.054053783,2.066529989,0.531117082
Telson Mining,TSX Venture,Material,Gruv - Prospekt & Drift,TSN,-0.726027374,0.037194469,-1.727115989,0.40792951,-71.94803619
Tenth Avenue Petroleum,TSX Venture,Energi,Olja & Gas - Exploatering,TPC,-0.333333321,0.03252033,-0.784313679,0.253165603,-1.974215984
Terra Firma Capital,TSX Venture,Finans & Fastighet,Fastighetsbolag,TII,-0.150943394,0.101625996,6.390230179,1.157771945,0.486540794
Flower One Holdings,CSE,Dagligvaror,Hälsoprodukter,FONE,-0.8703125,0.043256001,0.846593201,14.9744997,0.489087611
Theralase Technologies,TSX Venture,Hälsovård,Medicinsk Utrustning,TLT,-0.632075424,0.02914752,-5.431755066,40.96432114,2.398175955
Thermal Energy,TSX Venture,Industri,Energi & Återvinning,TMG,0.214285736,0.01504212,44.73683929,0.628228426,2.922494888
theScore,TSX Venture,Informationsteknik,Internettjänster,SCR,0.189189186,0.084558821,-10.78431034,5.090148926,4.362762928
Till Capital,TSX Venture,Finans & Fastighet,Försäkring,TIL,-0.162790775,0.045137019,3.913893938,0.713051617,0.210182995
Timia Capital,TSX Venture,Finans & Fastighet,Kapitalförvaltning,TCA,-0.31818182,0.01406194,-3.676470995,1.814378023,2.219410896
Tinkerine Studios,TSX Venture,Sällanköpsvaror,Möbler & Inredning,TTD,5.39999939,0.007564118,-24.2424202,14.42619038,-18.2618103
Titan Logix,TSX Venture,Industri,Industrimaskiner,TLA,-0.413793106,0.04691895,43.03797913,1.762863994,0.591522694
Titanium Transportation,TSX Venture,Industri,Tåg- & Lastbilstransport,TTR,-0.1095891,0.007561877,30.09259033,0.282974303,1.164059043
TitanStar Properties,TSX Venture,Finans & Fastighet,Fastighetsbolag,TSP,-0.666666641,0.078878179,-0.442477912,0.286045313,0.254655808
Total Telcom,TSX Venture,Telekommunikation,Bredband & Telefoni,TTZ,-0.333333359,0.0196737,9.900989532,1.805263996,0.986018419
Trakopolis IOT,TSX Venture,Informationsteknik,Affärs- & IT-System,TRAK,-0.925,0.031695261,-0.283286095,0.129335001,-0.175641298
Transition Metals,TSX Venture,Material,Gruv - Guld & Silver,XTM,0.77272728,0.03283865,-5.652173996,109.598999,1.778445959
Traverse Energy,TSX Venture,Energi,Olja & Gas - Exploatering,TVL,-0.9,0.055584149,-0.030921459,0.091197863,0.055656608
Trenchant Capital,TSX Venture,Material,Gruv - Ädelstenar,TCC,-0.632653046,0.073367572,-11.84210014,0.468128413,0.471850991
UGE International,TSX Venture,Industri,Energi & Återvinning,UGE,-0.444444427,0.02165179,-1.612902999,0.650497615,-0.797517717
Uniserve Communications,TSX Venture,Telekommunikation,Bredband & Telefoni,USS,-0.724137878,0.190476208,-1.515151978,0.199374303,-2.464556932
Unisync,Toronto,Sällanköpsvaror,Kläder & Skor,UNI,-0.478386154,0.036402161,-10.16854,0.381254286,1.026008964
Universal mCloud,TSX Venture,Informationsteknik,IT-Konsulter,MCLD,0.049382687,0.043801169,-2.986017942,4.669720173,4.863549232
Roadman Investments,TSX Venture,Finans & Fastighet,Kapitalförvaltning,LITT,-0.5,0.026331539,-0.796460211,-2.439022064,13.66217995
Urbanfund,TSX Venture,Finans & Fastighet,Fastighetsbolag,UFC,-0.18181818,0.050632911,6.005720139,5.640734196,0.628100514
Urbanimmersive,TSX Venture,Sällanköpsvaror,Marknadsföring,UI,-0.357142792,0.154973001,3.543307066,0.931290627,1.918086052
Valdor Technology,TSX Venture,Industri,Industrikomponenter,VTI,-0.533333359,0.006751055,-9.210526466,0.958623886,-0.095399342
Avricore Health Inc,TSX Venture,Hälsovård,Läkemedel,AVCR,-0.571428604,0.03616133,-0.331858397,925.9871216,-8.391140938
Wavefront Technology Solutions,TSX Venture,Energi,Olja & Gas - Service,WEE,-0.600000038,0.02759527,-8.2191782,1.551192999,1.708788991
WeedMD,TSX Venture,Dagligvaror,Hälsoprodukter,WMD,-0.783068771,0.043862748,-4.116466045,2.267343998,0.536481678
WELL Health Technologies,TSX Venture,Hälsovård,Sjukhus & Vårdhem,WELL,3.31111145,0.03543798,-24.03964996,6.83336401,7.013012886
Ventripoint Diagnostics,TSX Venture,Hälsovård,Medicinsk Utrustning,VPT,-0.545454483,0.041244569,-1.313485026,97.03090668,-1.917760015
Venzee Technologies,TSX Venture,Informationsteknik,Affärs- & IT-System,VENZ,-0.375,0.0107722,-0.778816223,21.19417,-47.99964905
Versapay,TSX Venture,Informationsteknik,Betalning & E-handel,VPY,0.868055496,0.042556891,-9.330558777,15.13628006,40.64255905
Vertex Resource,TSX Venture,Industri,Energi & Återvinning,VTX,-0.540540581,0.022299089,-7.522123814,0.091271967,0.257536709
Wescan Energy,TSX Venture,Energi,Olja & Gas - Exploatering,WCE,-0.300000019,0.01764464,-1.658768058,0.761791706,0.362348408
Westaim,TSX Venture,Finans & Fastighet,Kredit & Finansiering,WED,-0.373626366,0.183113995,21.45545959,20.55467033,0.531612575
Westcore Energy,TSX Venture,Energi,Olja & Gas - Exploatering,WTR,-0.5,0.151589203,-0.263852209,17.46924019,-0.178271398
Western Investment Company,TSX Venture,Finans & Fastighet,Investmentbolag,WI,-0.486111107,0.005303282,7.939914227,3.599344015,0.322378188
Western Pacific,TSX Venture,Finans & Fastighet,Kapitalförvaltning,WP,-0.31034481,0.156578999,31.25,2.301619053,2.315251112
Wi2wi,TSX Venture,Telekommunikation,Telekomtjänster,YTY,-0.399999962,0.037811899,12.5,0.493999809,0.740890086
Vigil Health Solutions,TSX Venture,Hälsovård,Medicinsk Utrustning,VGL,-0.166666679,0.04646018,-9.881422997,0.921995223,1.062216043
Wilton Resources,TSX Venture,Energi,Olja & Gas - Exploatering,WIL,-0.629629593,0.026506021,-5.208333015,17978.26953,-13.49382019
VIQ Solutions,TSX Venture,Informationsteknik,Affärs- & IT-System,VQS,0.520833244,0.015795521,-3.35879302,1.394683957,8.353339195
Experion Holdings,TSX Venture,Dagligvaror,Hälsoprodukter,EXP,-0.803921585,0.035576639,-0.935453713,5.967400074,0.374409586
Visionstate,TSX Venture,Informationsteknik,IT-Konsulter,VIS,-0.350000038,0.013422821,-2.304965019,14.95592976,-2.957983971
Vitalhub,TSX Venture,Finans & Fastighet,Investmentbolag,VHI,0.01111114,0.045596671,-38.23529053,3.045173883,2.129579067
Vitality Products,TSX Venture,Hälsovård,Läkemedel,VPI,-0.352941208,0.024172111,-42.30768967,6.676671028,-2.649537086
Vitreous Glass,TSX Venture,Industri,Energi & Återvinning,VCI,-0.324324303,0.275,8.529512405,1.808570981,3.701519966
Wow Unlimited Media,TSX Venture,Sällanköpsvaror,Media & Publicering,WOW,-0.701923065,0.03641067,-1.124410987,0.100845501,0.487990499
Xebec Adsorption,TSX Venture,Industri,Energi & Återvinning,XBC,1.142857056,0.130719004,-72.24770355,5.80411005,14.13202
Xiana Mining,TSX Venture,Material,Gruv - Prospekt & Drift,XIA,-0.841666718,0.02390152,-0.254078597,0.129006505,-0.316933095
XXL Energy,TSX Venture,Energi,Olja & Gas - Exploatering,XL,-0.288888874,0.198063393,-0.169186801,0.220587,-0.043449081
Yangaroo,TSX Venture,Informationsteknik,Internettjänster,YOO,-0.258064499,0.01107011,-46,0.941291213,2.947489023
YDx Innovation,TSX Venture,Sällanköpsvaror,Marknadsföring,YDX,-0.923076935,0.01271601,-0.392541707,0.389752388,-0.801023006
Ynvisible Interactive,TSX Venture,Industri,Industrimaskiner,YNV,-0.630952377,0.02497503,-2.645051003,147.3464966,2.235466003
Zecotek Photonics,TSX Venture,Hälsovård,Medicinsk Utrustning,ZMS,-0.909090958,0.034367819,-0.383141786,12.8954401,-0.186438397
Zedcor Energy,TSX Venture,Industri,Stödtjänster & Service,ZDC,-0.400000038,0.004245158,-0.400000006,0.191881195,0.397155315
Zenith Energy,TSX Venture,Energi,Olja & Gas - Exploatering,ZEE,-0.700000076,0.05531034,-0.655021787,1.296296954,0.01176358
Zimtu Capital,TSX Venture,Finans & Fastighet,Kapitalförvaltning,ZC,-0.703703766,0.074829931,-0.463499397,0.866348386,0.216419801
Zoomaway Travel,TSX Venture,Informationsteknik,Affärs- & IT-System,ZMA,1.333333435,0.032931831,-1.813472033,12.98814011,-0.781100571
ZoomerMedia,TSX Venture,Sällanköpsvaror,Media & Publicering,ZUM,0.599999924,0.01068002,9.302325249,0.197426394,0.236992106
1pm,England,Finans & Fastighet,Kredit & Finansiering,OPM,-0.619318123,0.081334724,2.710355997,0.474425912,0.265758008
1Spatial,England,Informationsteknik,IT-Konsulter,SPA,-0.373134384,0.04112298,-14.09395981,1.180647969,1.399741054
21st Century Technology,England,Informationsteknik,Säkerhet & Bevakning,C21,0.440677986,0.040157762,-0.2460915,0.03066732,1.900374055
3i Group,England,Finans & Fastighet,Kapitalförvaltning,III,-0.296226444,0.029069769,5.629339218,6.177518845,0.856470227
3i Infrastructure,England,Finans & Fastighet,Fondförvaltning,3IN,-0.112701302,0.031219189,9.62359333,7.35948801,1.018174052
4imprint,England,Sällanköpsvaror,Marknadsföring,FOUR,-0.174000015,0.02567487,17.78333092,0.881137073,12.04998016
600 Group,England,Industri,Industrikomponenter,SIXH,-0.375,0.171673794,2.910959005,0.177238598,0.390067905
7digital Group,England,Sällanköpsvaror,Media & Publicering,7DIG,0.294117565,0.284280891,-0.074576274,0.188732699,-0.444964409
888 Holdings,England,Sällanköpsvaror,Betting & Casino,888,-0.085640726,0.03857409,11.18109989,1.241989017,4.348996162
AG Barr,England,Dagligvaror,Drycker,BAG,-0.379562073,0.036256239,19.25255013,2.234443903,2.742906094
AA Plc,England,Sällanköpsvaror,Konsumentservice,AA.,-0.69795433,0.078221211,2.905092001,0.155788198,-0.090937667
Ab Dynamics,England,Sällanköpsvaror,Bil & Motor,ABDP,-0.216000023,0.01062848,34.91687012,5.635798931,3.305778027
Abcam,England,Hälsovård,Läkemedel,ABC,-0.085714283,0.03407155,53.20664978,8.43953228,5.919363976
Aberdeen Asian Income Fund,England,Finans & Fastighet,Fondförvaltning,AAIF,-0.211009197,0.01525262,7.517481804,6.428625107,0.72427237
Aberdeen Asian Smaller Companies,England,Finans & Fastighet,Fondförvaltning,AAS,-0.223529396,0.051474528,100.3649979,15.5962801,0.702839792
Aberdeen Diversified Income,England,Finans & Fastighet,Fondförvaltning,ADIG,-0.199999981,0.048543692,34.84848022,22.98090935,0.718294024
Aberdeen Emerging Markets,England,Finans & Fastighet,Fondförvaltning,AEMC,-0.164930573,0.051575928,5.754964828,5.239284992,0.725186288
Aberdeen Frontier Markets,England,Finans & Fastighet,Fondförvaltning,AFMC,-0.332653122,0.0115942,47.3913002,17.13767052,0.646807015
Aberdeen Japan Investment,England,Finans & Fastighet,Fondförvaltning,AJIT,0.047619104,0.029809549,-55.33198929,-299.5715942,0.807213128
Aberdeen Latin American Income,England,Finans & Fastighet,Fondförvaltning,ALAI,-0.336257324,0.02071053,2.986841917,2.604048014,0.551400602
Aberdeen New Dawn Investment,England,Finans & Fastighet,Fondförvaltning,ABD,-0.116935492,0.003964321,4.794219971,4.408119202,0.782499492
Aberdeen New India Investment,England,Finans & Fastighet,Fondförvaltning,ANII,-0.230603447,0.046136951,5.706521988,4.857585907,0.632315576
Aberdeen New Thai Investment,England,Finans & Fastighet,Fondförvaltning,ANW,-0.262499981,0.0109802,6.673130035,5.602887154,0.57093519
Aberdeen Smaller Companies,England,Finans & Fastighet,Fondförvaltning,ASCI,-0.114391146,0.03714349,2.487303972,2.368590117,0.641949177
Aberforth Smaller Companies,England,Finans & Fastighet,Fondförvaltning,ASL,-0.262698402,0.025641029,2.796339989,2.660712004,0.59166491
Access Intelligence,England,Informationsteknik,Affärs- & IT-System,ACC,-0.093220234,0.043431048,-15.55233002,3.037977934,2.899369001
Accesso Technology,England,Informationsteknik,Affärs- & IT-System,ACSO,-0.75114418,0.065268059,-1.56655097,0.680921912,0.598951876
Accrol Group,England,Dagligvaror,Hygienprodukter,ACRL,0.440329208,0.026837809,-10.11561012,0.539806604,1.604590058
Accsys Technologies,England,Material,Skogsbolag,AXS,-0.364347801,0.008029979,-30.97458076,1.123761058,2.32246089
Acorn Income Fund,England,Finans & Fastighet,Fondförvaltning,AIF,-0.207232304,0.01356203,-8.790869713,-15.35031986,0.61896652
Active Energy,England,Kraftförsörjning,Elförsörjning,AEG,-0.047618985,0.03516077,-1.666666985,20.70469093,13.56554031
Actual Experience,England,Informationsteknik,Affärs- & IT-System,ACT,-0.8825,0.007336084,-1.802147031,5.725806236,1.106819034
Adept Telecom,England,Telekommunikation,Bredband & Telefoni,ADT,-0.283076935,0.043864732,41.09347916,0.956512272,3.567058086
Adept4,England,Informationsteknik,IT-Konsulter,AD4,0.46086956,0.123966904,-0.740088105,0.525657117,-3.433568001
Admiral Group,England,Finans & Fastighet,Försäkring,ADM,-0.012058914,0.03416857,14.94291973,4.797887802,7.143546104
Advanced Medical Solutions,England,Hälsovård,Medicinsk Utrustning,AMS,-0.232522793,0.02644398,28.9564209,5.300481796,2.837346077
ADVFN,England,Industri,Information & Data,AFN,-0.52,0.115384598,-5.150215149,0.376290798,2.338480949
Aeorema Communications,England,Sällanköpsvaror,Marknadsföring,AEO,-0.181818237,0.01930735,6.016043186,0.265106499,1.138268948
Aew UK,England,Finans & Fastighet,Fastighet - REIT,AEWU,-0.336992378,0.061855669,5.886940002,5.327425003,0.61249572
AFH Financial,England,Finans & Fastighet,Kapitalförvaltning,AFHP,-0.110576868,0.06417459,11.79345989,1.594908953,1.504596949
Aggregated Micro Power,England,Kraftförsörjning,Förnybarenergi,AMPH,0,0.119284296,-47.4226799,1.160560966,2.340445042
Aggreko,England,Industri,Affärskonsulter,AGK,-0.41242939,0.004617414,9.867562294,0.792679489,0.940832973
