Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Raisio,Mid Cap,Dagligvaror,Livsmedel,RAIKV,0.168421059,0.051962409,20.53021049,2.214781046,1.929056048,-0.570274582,0.002397453,8.187134743,0.2478946,0.496964812,0.037463903,0.009375,5.241701126,1.817109942,1.106946945
Rapala,Small Cap,Sällanköpsvaror,Fritid & Sport,RAP1V,-0.253333321,0.024861879,19.85816002,0.314697415,0.594285727,-0.466666641,0.013649271,-13.89210987,2.059747934,2.073962927,-0.464931831,0.040287771,4.874628067,0.615481198,1.282415032
SRV Yhtiöt,Small Cap,Industri,Byggnation & Infrastruktur,SRV1V,-0.482954521,0.02444241,-0.519347072,0.051077452,0.30876261,1.765042725,0.01667696,-23.93947029,2.263784885,1.457798958,-0.391566277,0.005657709,11.7885704,0.548648775,1.708096027
Stockmann B,Mid Cap,Sällanköpsvaror,Detaljhandel,STCBV,-0.65634407,0.03901825,-1.060243964,0.059940811,0.071878083,0.077752113,0.1067416,11.69005013,0.812283695,2.361778021,-0.708060684,2.623534851,1.447927952,25.6799202,0.84561491
Tikkurila,Mid Cap,Material,Kemikalier,TIK1V,-0.316778488,0.02480108,13.52464008,0.796379983,2.611978054,-0.227699451,0.102649002,8.655388832,0.517432928,1.779726982,-0.467751846,0.03923831,8.787587166,0.606824875,0.578982294
Uponor,Mid Cap,Industri,Installation & VVS,UPONOR,-0.162724628,0.053120852,12.38801956,0.587328374,2.079210043,0.262694836,0.04392765,105.0616989,6.516016006,4.025479794,0.004594803,0.020215881,15.13582039,1.789520979,2.08140111
Vaisala,Mid Cap,Industri,Mätning & Analys,VAIAS,0.441919212,0.034574471,30.72866058,2.550400972,5.198696136,-0.625850334,0.02346041,-13.09523964,0.268041909,0.413592994,-0.68902626,0.039761429,2.650856018,0.094120719,-36.50608063
Viking Line,Mid Cap,Industri,Sjöfart & Rederi,VIK1V,-0.05000001,0.047366872,15.19999981,0.330434799,0.698256075,-0.189304829,0.05434783,11.45534039,4.960237026,0.86638248,-0.362697258,0.046825752,11.19906998,2.648194075,0.767812312
Pandox,Large Cap,Finans & Fastighet,Fastighetsbolag,PNDX B,-0.475449104,0.025,5.434444904,2.642339945,0.556846797,-0.688679199,0.300884991,-1.245283008,14.54808998,0.620273888,-0.438919525,0.0474194,2.998357058,0.508892775,0.310495108
Alimak,Mid Cap,Industri,Installation & VVS,ALIG,-0.357620354,0.08,13.20962048,1.134539008,1.41267705,-0.6921241,0.061538458,54.89361954,0.573607922,0.1591506,-0.35114502,0.02823529,9.070536613,1.953277946,0.604767323
Collector,Mid Cap,Finans & Fastighet,Kredit & Finansiering,COLL,-0.724752502,0.053156152,-178.4338989,0.631588876,0.411707789,0.326449165,0.029484029,26.56049919,5.635024071,1.868249059,0.126446247,0.03228173,54.32442856,3.88004899,3.646348
Coor Service,Mid Cap,Industri,Stödtjänster & Service,COOR,-0.436746979,0.085470095,26.50527,0.434326708,2.262228012,-0.837524185,0.003277657,-4.955751896,0.3873519,0.130993798,-0.354184341,0.021815009,8.321533203,2.503209114,0.645059407
Hoist Finance,Mid Cap,Finans & Fastighet,Kredit & Finansiering,HOFI,-0.420950584,0.122904997,3.524930954,0.701960385,0.435393214,0.198660851,0.0159556,14.94711018,1.65309,1.268926978,0.075301647,0.01580778,13.19207954,3.296926022,2.838308096
Nobina,Mid Cap,Industri,Tåg- & Lastbilstransport,NOBINA,-0.133795509,0.03283174,14.47898006,0.414845705,3.20002389,-0.070784926,0.03817915,18.29550934,1.425243974,3.418138981,-0.357320137,0.03667954,7.494213104,0.887736082,0.448009014
Tobii,Mid Cap,Informationsteknik,Biometri,TOBII,-0.252173939,0.197183094,-14.77748013,1.677266002,3.729383945,-0.211091766,0.03249831,8.915699005,2.540981054,1.197466969,-0.323561325,0.05082932,10.04082966,3.068383932,0.918939114
Troax Group,Mid Cap,Industri,Installation & VVS,TROAX,-0.009407845,0.198019791,25.27235031,3.655422926,6.417043209,-0.564705849,0.008724101,-0.581852496,0.062830977,0.1618478,0.089221478,0.027767141,16.22142029,5.287715912,12.77077007
Corline Biomedical,First North,Hälsovård,Läkemedel,CLBIO,0.213114853,0.006423123,-37.8710289,30.22528076,6.090610027,-0.92,0.01322071,-0.229357794,0.092461497,2.115884066,-0.190062828,0.024629419,27.11643982,5.612711906,2.762552023
Evolution Gaming,Large Cap,Sällanköpsvaror,Betting & Casino,EVO,1.912708435,0.029080119,52.17050934,21.35676956,27.80834961,-0.821538467,0.0286533,7.529208183,0.103724897,0.144578904,-0.480024567,0.040484629,30.58568001,0.069051452,0.579455376
Gaming Corps,First North,Sällanköpsvaror,Gaming & Spel,GCOR,2.150000153,0.009096077,-20.15999985,13.54092979,-51.13756943,0.701754456,0.027110291,-10.34115028,2.177056074,1.993003964,-0.510988998,0.037453179,13.15919018,0.355345696,0.963677526
Hövding,First North,Sällanköpsvaror,Fritid & Sport,HOVD,0.156424646,0.228571396,-9.056306839,4.07417202,40.60364151,-0.494902725,0.01222494,9.268707275,1.422469974,0.379429996,-0.603674545,0.298013191,6.586696148,1.506924987,0.330571592
Inission,First North,Informationsteknik,Elektronisk Utrustning,INISS B,0.366153908,0.044395118,11.62273026,0.447891504,3.075349092,-0.192857151,0.053763442,43.03591156,0.933561981,0.739976287,0.280746574,0.01241171,19.34446907,4.012238979,11.99592972
Kontigo Care,First North,Hälsovård,Hälsovård & Hjälpmedel,KONT,-0.164524441,0.041520352,-54.16667175,3.850466967,4.509231091,0.086357117,0.044117651,22.07965088,8.914870262,1.753100991,0.051300764,0.019195189,14.29611015,2.646172047,4.58863306
Magnolia,Small Cap,Finans & Fastighet,Fastighetsbolag,MAG,0.084848461,0.066759391,9.535478592,1.802965999,1.253728986,0.674858246,0.02461539,-23.68984032,0.112139001,0.635851204,-0.483389206,0.01887906,11.21848011,0.144107103,0.564367712
Nilörngruppen,Small Cap,Material,Förpackning,NIL B,-0.611624832,0.048192768,7.971583843,0.483936995,1.685194016,-0.705357132,0.03133393,-2.61075902,0.233441293,0.293292612,-0.448571434,0.174093304,5.196273804,2.721956968,0.557004213
Prime Living,First North,Finans & Fastighet,Fastighetsbolag,PRIME,-0.743307114,0.041848822,-0.160051107,0.654015183,0.093507297,0.073972583,0.045351472,15.60400009,4.717841148,2.032798052,-0.55205368,0.111009998,7.519365788,0.190659806,0.741395593
SavoSolar,First North,Kraftförsörjning,Solkraft,SAVOS,-0.16666666,0.03897254,-0.272727311,0.323141485,0.601917624,-0.240216789,0.01925971,6.313157082,0.366944313,0.658826828,-0.244047585,0.040051179,10.15513039,3.470824957,1.26257503
Scibase,First North,Hälsovård,Medicinsk Utrustning,SCIB,-0.517766495,0.01152074,-0.797481716,3.4038589,0.986262321,-0.76,0.048672571,-8.379888535,0.238444895,0.1562659,-0.008565843,0.027416389,22.41939926,3.988111973,2.080178976
SolTech Energy,First North,Kraftförsörjning,Solkraft,SOLT,0.236051598,0.004372779,-35.40258026,2.908281088,2.816879034,-0.23414629,0.124545898,-8.785674095,0.225870699,0.930376589,-0.601255417,0.086852674,-7.845826149,0.035643891,0.085296042
Spiffbet,First North,Sällanköpsvaror,Betting & Casino,SPIFF,-0.480198059,0.03581461,-1.217391014,17.96826935,44.04067993,-0.747126465,0.01517195,-2.059925079,0.176069707,0.149271503,0.035484672,0.01092625,40.93312073,0.776435316,1.508646965
SpectrumOne,First North,Sällanköpsvaror,Marknadsföring,SPEONE,0.496226463,0.030888031,-1.310093999,10.09146023,16.30146027,-0.681208038,0.030506411,-1.918416977,0.202741101,0.174006194,-0.676579971,0.050287361,28.64197922,0.368721485,0.689378917
SaltX Technology,First North,Industri,Energi & Återvinning,SALT B,-0.31034483,0.04136591,-3.642384052,50.40523911,2.42446208,-0.305882339,0.059203091,10.11740017,4.644886971,0.693202019,-0.196326084,0.00952381,-54.12371063,0.216933295,0.363123298
Aptahem,Spotlight,Hälsovård,Biotech,APTA,0.838461685,0.01330904,-6.542567753,19078.97167,4.851613901,6.326086426,0.0233745,-3.150563002,1211.474976,-893.8931885,-0.048607531,0.01236364,-81.34892273,2.006063938,1.301694989
Cline Scientific,Spotlight,Hälsovård,Biotech,CLINE B,-0.253333321,0.021940601,-9.021345139,6.920877934,7.491219997,-0.391304359,0.007614986,21.57164955,0.376771808,-4.131670952,-0.235005684,0.008645104,34.01509094,8.025740623,5.23193121
CombiGene,First North,Hälsovård,Biotech,COMBI,0,0.01549907,-5.232178211,5.853171825,4.986482143,0.38043869,0.006716368,55.40481949,2.816654921,1.778942943,0.033911705,0.02542588,14.46061993,4.637108803,1.426435947
Idogen,Spotlight,Hälsovård,Biotech,IDOGEN,-0.071428542,0.041018391,-0.829130828,6.466238022,1.478883982,-0.236607132,0.063126402,-2.455485106,8.459836006,-5.937998772,-0.188313713,0.02402128,23.2510891,3.914417982,10.58893967
Nanexa,Spotlight,Hälsovård,Medicinsk Utrustning,NANEXA,-0.321495285,0.04018754,-9.207355739,14.90039805,3.646840082,-0.652777786,0.070033669,-7.723996162,0.996730983,0.126764104,-0.428249054,0.03235991,25.56238937,0.135753796,0.636159122
Pharmacolog,First North,Hälsovård,Medicinsk Utrustning,PHLOG B,-0.616382256,0.027859859,-3.333729029,25.1430397,3.275224924,-0.086538429,0.068965521,4.989496231,0.144041106,0.284056902,-0.047086477,0.031500931,5.479034901,0.669641912,1.210785031
Redsense Medical,Spotlight,Hälsovård,Medicinsk Utrustning,REDS,0.055319118,0.025654731,-34.02854156,9.856135368,15.71607971,-0.380750198,0.03811866,48.36927032,1.38598597,0.535900176,0.016311288,0.005454736,38.89432907,4.768966198,4.127933025
Transtema,First North,Telekommunikation,Telekomtjänster,TRANS,-0.642809372,0.141166496,-0.665221572,0.095732242,1.410343051,-0.057142792,0.01962158,-6.932773113,512.1312256,4.568970203,-0.249577465,0.030030029,26.50745964,0.383395612,0.522074997
Vibrosense Dynamics,Spotlight,Hälsovård,Medicinsk Utrustning,VSD B,-0.1875,0.262362194,-11.56789464,82.77743271,5.556072818,-0.62790699,0.03846154,-9.736842155,0.111080997,0.381135404,-0.399663391,0.038006229,7.932192802,3.117377996,1.044276953
Bonäsudden,First North,Finans & Fastighet,Fastighetsbolag,BONAS,0.23188406,0.028691981,4.960926056,7.046284199,1.210600019,-0.077435913,0.01083815,4.972799778,4.026387215,0.580795527,-0.322559357,0.01460565,16.22689056,1.739184022,0.730922401
IVISYS,First North,Informationsteknik,Elektronisk Utrustning,IVISYS,-0.389978256,0.018924299,-3.099745035,3.960855961,5.560327053,-0.379310303,0.01152738,-10.54172993,2.75852108,2.006994009,-0.454968452,0.057317071,4.967588902,1.819115996,0.509546399
Link Prop,First North,Finans & Fastighet,Fastighetsbolag,LINKAB,-0.008064516,0.04862236,16.88401031,5.109648228,1.422155023,0.131336327,0.002012342,-11.55294037,-12.90631008,1.135274053,-0.333950119,0.025,8.673653603,2.192431927,0.74844873
Asiakastieto,Mid Cap,Industri,Mätning & Analys,ATG1V,0.104316607,0.01266714,37.3116188,5.028082848,2.366966009,-0.098712444,0.201413403,2.065099955,1.651154995,0.410544693,-0.319952183,0.028109629,11.46516991,3.847202063,1.147312999
Pihlajalinna,Mid Cap,Hälsovård,Sjukhus & Vårdhem,PIHLIS,0.477386932,0.008070384,97.80438995,0.639204085,3.288960934,-0.391304359,0.225,-0.141844004,0.47820729,-6.313550949,-0.265958061,0.045090909,10.47060966,3.989104033,1.511064053
Insplorion,Spotlight,Industri,Mätning & Analys,INSP,-0.139999962,0.030882349,-17.37373924,17.35816956,5.378100872,-0.557407379,0.058906031,3.705617905,0.092388228,0.452892601,-0.374100761,0.02758621,6.801126003,1.271443963,0.615901887
SpectraCure,First North,Hälsovård,Medicinsk Utrustning,SPEC,0.442363129,0.051197362,-119.4511032,93.62162781,18.61936951,0.36144577,0.059432688,13.57392979,751.1251221,0.974296689,-0.503369255,0.054274082,9.847675323,1.721541047,0.645760477
Endomines Oyj,Small Cap,Material,Gruv - Guld & Silver,ENDOM,0.02666662,0.051391859,-4.569733143,60.39025116,1.042371035,-0.902280121,0.02753196,-4.155125141,1.900488973,0.301617712,-0.552531853,0.040030789,5.616569042,1.232287049,0.560402393
Sotkamo Silver Oyj,Small Cap,Material,Gruv - Guld & Silver,SOSI1,-0.479400749,0.022870209,-3.098067999,1.586236,1.430318952,0.001363635,0.03810848,4.791525841,1.288951993,4.017858028,-0.435025215,0.051290221,7.503825188,2.134844065,0.704026818
Saga Furs,Small Cap,Sällanköpsvaror,Kläder & Skor,SAGCV,-0.465116272,0.016773829,-36.54661179,0.546715081,0.288056791,0.007752657,0.063169641,42.51060104,4.45621109,3.463340998,-0.54550087,0.030803699,5.693105221,0.284752011,1.561854005
Neo Industrial,Small Cap,Industri,Industrikomponenter,NEO1V,0.008928563,0.01185012,-9.342703819,0.137972295,1.931532025,-0.042105198,0.02651515,-90.18830872,2.366286993,1.12746799,-0.71462265,0.103305798,-34.84521103,0.109745599,0.27957651
Valoe,Small Cap,Kraftförsörjning,Solkraft,VALOE,-0.834808273,0.026490071,-0.209737793,1.933303952,-0.131615594,-0.37386364,0.0285989,-23.88382912,0.246814907,0.305665702,-0.249999943,0.056394758,8.283283234,1.407809019,0.726352572
Apetit,Small Cap,Dagligvaror,Livsmedel,APETIT,-0.086046534,0.03424124,-11.07198048,0.163422599,0.518810213,-0.430379753,0.036759701,-18.44261932,3.435554981,0.866216123,-0.566539879,0.116959105,3.531599045,0.182896197,0.168122202
Afarak,Mid Cap,Material,Gruv - Industrimetaller,AFAGR,-0.666272202,0.007185629,-1.288848042,0.503593326,1.102090001,-0.830344467,0.02062742,28.36743927,0.533049405,0.37968719,-0.789473648,0.185393295,-0.567837417,0.039788339,0.244551405
Aspocomp,Small Cap,Informationsteknik,Elektronik & Tillverkning,ACG1V,-0.073991013,0.028313849,6.989337921,0.880772471,1.521590948,-0.268974781,0.0154254,6.368171215,1.310202003,0.474825591,-0.640581055,0.031290741,-10.77700996,0.1911612,0.560127974
CapMan,Mid Cap,Finans & Fastighet,Investmentbolag,CAPMAN,0.060606074,0.07270812,18.34380913,5.228205204,2.009423971,1.099337845,0.02628572,32.79309845,8.003145218,6.354938984,-0.59963768,0.253393707,20.80978966,0.371582687,1.140079021
Componenta,Small Cap,Industri,Industrikomponenter,CTH1V,-0.338582726,0.05382215,-7.118644238,0.293700099,0.93651551,-0.507896309,0.01054693,-15.16806984,0.46502611,0.916706681,-0.770793686,0.277008305,1.808164001,0.015696499,0.086717904
Digia,Small Cap,Informationsteknik,IT-Konsulter,DIGIA,0.606383095,0.037050231,17.13961029,0.92076081,2.284418106,-0.264705887,0.031405389,-0.285257906,0.117741302,0.087154873,-0.045565901,0.006707892,38.46247101,9.80929184,5.520096779
Dovre,Small Cap,Industri,Affärskonsulter,DOV1V,0.034782615,0.081188841,0.01140125,0.000283972,0.000980303,-0.629629593,0.053050399,-5.709624767,0.325167805,0.545118392,-0.757237854,0.043286219,5.152715206,0.186634496,0.746732295
Enedo,Small Cap,Industri,Elektroniska komponenter,ENEDO,-0.666071396,0.005915292,-3.00739789,0.180578098,2.113251925,0.611544495,0.044711952,15.07516003,0.70940119,1.488391995,-0.35232399,0.009041251,215.3753052,2.897335052,6.575261116
eQ Oyj,Mid Cap,Finans & Fastighet,Kapitalförvaltning,EQV1V,0.367816086,0.099526062,20.92123985,8.693766594,6.757472038,-0.470588226,0.007454739,642.8571167,0.464457601,1.587041974,-0.690635452,0.345945892,-18.5,1.630179048,0.292342812
Etteplan,Mid Cap,Industri,Affärskonsulter,ETTE,0,0.02537313,11.39764023,0.745345473,2.582329988,-0.339007072,0.035820899,6.692196846,2.350159883,1.309183002,-0.708535461,0.066555738,4.132287979,0.126237199,3.067621946
Suominen,Small Cap,Dagligvaror,Hygienprodukter,SUY1V,0.189873447,0.01016361,742.1052856,0.399333,1.240376949,0.523346291,0.018565789,187.7698059,18.80714989,3.041578054,-0.495290337,0.04748405,6.023908138,1.950206995,0.615271926
Solteq,Small Cap,Informationsteknik,IT-Konsulter,SOLTEQ,-0.333333321,0.03225806,6.891798973,0.317089587,788,-0.744791718,0.050505052,-3.885804892,0.551250219,0.205634102,-0.348095665,0.06521739,7.609594822,1.986842036,0.748256505
Exel Composites,Small Cap,Industri,Industrikomponenter,EXL1V,0.033096895,0.03068073,21.69811058,0.500943184,1.976652026,0.161507492,0.009638554,30.97631073,3.142683983,5.77173996,-0.360568924,0.047594409,7.472552776,2.112169981,0.771280825
Glaston,Small Cap,Industri,Byggmaterial,GLA1V,-0.692660522,0.059080958,-8.827404022,0.308940411,0.76940459,-0.774520874,0.01206689,67.79660797,1.121930957,1.282592058,-0.224762135,0.047245421,39.19837189,4.173076153,3.88160491
Innofactor,Small Cap,Informationsteknik,Affärs- & IT-System,IFA1V,0.164285736,0.033003299,51.33858109,0.333916306,0.968681514,-0.089108944,0.01486989,1.39635098,1.353654027,1.00564301,-0.251533813,0.040072861,9.996357918,2.532350063,0.930948615
SSH Communications,Small Cap,Informationsteknik,Säkerhet & Bevakning,SSH1V,-0.357664223,0.049612398,-26.11276054,2.35314393,2.972393036,0.020459771,0.071616292,19.22644043,2.525166988,2.13244009,-0.027369797,0.01372684,82.31638336,2.641976118,1.851423025
Ålandsbanken B,Mid Cap,Finans & Fastighet,Banker,ALBBV,0.05319149,0.009738453,8.722467422,1.713129044,0.889100611,-0.283333302,0.01719432,2.786778927,1.209226012,0.159260795,-0.135322809,0.004760488,26.68943024,2.499844074,5.713693142
Raute,Small Cap,Industri,Industrimaskiner,RAUTE,-0.259259262,0.03266294,11.16695023,0.567360878,1.734071016,0.208644028,0.174334106,32.26675034,1.039950013,2.783804893,-0.27235878,0.037875969,9.203062057,2.802648067,0.884290814
Biohit,Small Cap,Hälsovård,Hälsovård & Hjälpmedel,BIOBV,-0.082781458,0.031507881,-29.78495026,4.12620306,2.854428053,0.73099411,0.042944779,19.23327065,2.68750906,1.035267949,-0.516876831,0.03367003,6.831904888,1.524729967,0.553353012
QPR Software,Small Cap,Informationsteknik,Affärs- & IT-System,QPR1V,-0.06999999,0.01013171,-144.1860962,2.433269978,8.380773544,-0.859504089,0.0172549,1.009101987,0.32686609,0.143404603,-0.324455681,0.042877698,6.358413219,1.257488012,0.724972188
Elecster,Small Cap,Industri,Industrimaskiner,ELEAV,-0.344262276,0.268096504,22.83105087,0.57097882,0.883753777,0.030172467,0.1313869,2.26898694,0.499239594,-12.08283043,-0.103331623,0.01625544,41.82009888,2.746334076,2.930476904
Honkarakenne,Small Cap,Industri,Bostadsbyggnation,HONBS,0.441666641,0.015951509,8.797355652,0.422351211,1.618450046,0.166666756,0.00678925,-21.875,8.645524979,0.441172302,-0.08758956,0.021707189,-30.94771957,1.633456945,2.032403946
Ilkka-Yhtymä 2,Small Cap,Sällanköpsvaror,Media & Publicering,ILK2S,-0.219211788,0.04098855,21.39001083,2.21468401,0.590184927,-0.90625,0.008865903,0.07434576,0.058926739,0.064822957,-0.295264664,0.01718508,32.8200798,0.846309483,3.591481924
Incap,Small Cap,Industri,Industrimaskiner,ICP1V,0.24285717,0.004132744,9.078892708,0.790780127,2.602783918,0.222222214,0.033819721,-26.19047928,32.15266037,428.4419861,-0.399753571,0.04167522,9.065867424,2.730751038,0.918051779
Digitalist Group,Small Cap,Informationsteknik,IT-Konsulter,DIGIGR,-0.319672127,0.044078569,-1.475556016,0.788800776,-2.59751606,-0.846534653,0.024186051,-2.395672083,6.481212139,0.319390386,-0.30651968,0.04058167,8.004872322,2.657454014,0.945953906
Oravo,Small Cap,Finans & Fastighet,Fastighet - REIT,OVARO,-0.250000019,0.02767695,-9.882352829,2.214088917,0.35025999,-0.5,0.02949852,-1.136363983,-118.6023026,0.353534102,-0.315358334,0.02791625,17.0028801,0.78654021,0.942695498
Marimekko,Mid Cap,Sällanköpsvaror,Kläder & Skor,MMO1V,-0.180194778,0.004386903,15.69005013,1.62056005,5.247200012,-0.458823547,0.01325178,-4.418828011,5.459740162,0.650648475,-0.12976408,0.025026071,10.47628975,2.850840092,0.983674705
Martela,Small Cap,Industri,Bygginredning,MARAS,-0.266055012,0.01479563,-3.925416946,0.093600973,0.633697629,0.090909119,0.040444889,100,0.703528583,0.586791277,-0.583718796,0.185555592,11.75702,2.734452963,0.537585616
Nurminen Logistics,Small Cap,Industri,Tåg- & Lastbilstransport,NLG1V,-0.359788361,0.01456311,-0.830188692,0.154306203,-11.99269009,0.392366409,0.03416436,22.0903492,93.87641144,5.878388882,-0.644194794,0.350736809,-1.661517024,1.048730016,0.311794609
Keskisuomalainen,Small Cap,Sällanköpsvaror,Media & Publicering,KSLAV,-0.2110672,0.039727581,8.056834221,0.462673813,1.375548959,-0.675675659,0.03644742,4.026844978,1.298933029,3.755580902,-0.157894726,0.029929581,16.96282005,4.907272816,1.230275989
Kesla,Small Cap,Industri,Industrimaskiner,KELAS,-0.216517868,0.024979179,12.5,0.250767201,0.921276271,-0.079999981,0.01367615,-8.156028748,1.971657991,3.216234922,-0.41082798,0.02054054,7.678896904,1.855304956,0.622047484
PunaMusta Media,Small Cap,Sällanköpsvaror,Media & Publicering,PUMU,-0.078125,0.042537031,32.11758041,0.670756578,1.525833011,-0.4556213,0.034645669,-7.431341171,0.369316787,2.820492029,-0.431876602,0.067873302,26.79870987,7.717638016,1.359511018
Revenio,Mid Cap,Hälsovård,Medicinsk Utrustning,REG1V,0.397660751,0.01288591,61.26633835,11.21512032,8.846711159,0.219236851,0.052325578,4.426229,1.851901054,0.701427281,-0.271852856,0.013986011,9.183673859,3.600891113,0.857870817
Soprano,Small Cap,Industri,Utbildning,SOPRA,-0.220858879,0.009480627,-51.83673096,0.303660691,0.778406501,-0.766666641,0.08985177,-1.639343977,0.02210152,-0.079643793,-0.026039243,0.009678699,20.60213089,0.486104786,2.919465065
Investors House,Small Cap,Finans & Fastighet,Fastighetsbolag,INVEST,-0.225563908,0.02180685,19.29561996,2.777882099,0.708030522,-0.421052628,0.01985112,-3.235294104,6.631327152,47.67338181,-0.287412472,0.031277931,16.22208977,2.99517107,1.995365977
Trainers House,Small Cap,Industri,Utbildning,TRH1V,-0.445783119,0.01787701,5.054944992,0.437174112,0.555230379,0.030303001,0.023732469,10.49382973,0.990996718,2.480885983,-0.35201149,0.054988909,6.48286581,2.337157011,0.78364259
Uutechnic,Small Cap,Industri,Industrimaskiner,UUTEC,-0.276923046,0.01612903,15.32608986,0.945651472,1.372730017,1.500000305,0.064343162,-7.57575798,15.03213978,5.5795331,-0.197640057,0.05042017,7.241196156,2.038578987,0.688503087
Yleiselektroniikka,Small Cap,Industri,Elektroniska komponenter,YEINT,0.740259705,0.025896411,14.93369007,0.573512077,2.259486914,-0.779761887,0.034907601,-2.014153004,6.288341999,0.267403513,-0.496012192,0.02434571,8.148184776,2.68817091,0.766101122
NoHo Partners,Mid Cap,Sällanköpsvaror,Restaurang & Café,NOHO,-0.422535248,0.024015369,4.168432236,0.333394706,0.719067216,8.142856445,0.051031108,-57.14286041,4.447678089,5.601702213,-0.494109764,0.01996008,18.84993935,2.070342064,-5.712058067
Panostaja,Small Cap,Finans & Fastighet,Investmentbolag,PNA1V,-0.295503235,0.044875679,21.02235985,0.178463504,0.683213711,-0.423076859,0.027122049,-18.51852036,13.21181011,0.722150683,-0.107990265,0.0143799,17.64658928,0.697617114,13.09976959
Scanfil,Mid Cap,Informationsteknik,Elektronik & Tillverkning,SCANFL,0.007109055,0.03583333,9.442346573,0.457094699,1.591467977,-0.125,0.120602999,18.42104912,1.508370042,-1.918423057,-0.344430733,0.02758621,8.537630081,2.913213968,0.689234912
Tecnotree,Small Cap,Informationsteknik,Affärs- & IT-System,TEM1V,1.857142944,0.01846722,4.100227833,0.648825884,8.759149551,2.400000153,0.01145424,-39.53488922,111.8844986,-79.81743622,-0.417632217,0.038062279,7.285101891,2.274739981,0.661408186
Teleste,Small Cap,Informationsteknik,Kommunikation,TLT1V,-0.389632111,0.02354326,-52.29225922,0.291264892,0.954885423,-0.549999962,0.01117083,-22.5,19.76107025,0.526235878,-0.190075932,0.008034818,11.29043961,2.090162039,1.000136018
Tulikivi,Small Cap,Sällanköpsvaror,Möbler & Inredning,TULAV,-0.076335864,0.007888768,-4.531835079,0.250670999,0.940829992,0.333333359,0.01526252,-0.641025722,7.35859108,-0.198634505,-0.219479084,0.02916425,16.45261002,0.60726732,5.564610958
Wulff-Yhtiöt,Small Cap,Industri,Bygginredning,WUF1V,-0.043478293,0.01807659,10.23935986,0.187992096,0.859190583,-0.820895538,0.067096772,-0.577756405,0.676130116,0.573815584,-0.68923645,0.091390724,5.284153938,0.272288114,1.182363987
Ahola Transport,First North,Industri,Tåg- & Lastbilstransport,AHOLA,0.062500014,0.02489177,10.31552982,0.123806298,1.29816103,-0.55,0.040460281,11.13860989,1.070464969,0.546353281,-0.473596992,0.062078271,8.707403183,2.142323017,0.595832527
Double Bond Pharma,Spotlight,Hälsovård,Biotech,DBP B,-0.389830551,0.129133301,-10.89918041,15.56583023,13.35258007,0.132075548,0.1446945,-8.915304184,113.0339966,0.80914408,-0.400124741,0.036036041,9.002432823,2.094433069,0.767600417
Hybricon,Spotlight,Industri,Tåg- & Lastbilstransport,HYCO,-0.626530609,0.02289562,-1.878850103,2.092073067,2.406384353,-0.695652161,0.089314194,-2.215189934,1.433786988,1.149490952,-0.837777786,0.139476995,3.429572105,0.126296505,1.004557014
Oncology Venture,First North,Hälsovård,Biotech,OV,-0.763669052,0.01639344,-0.421342909,69.41118622,0.393372506,-0.125,0.043389478,-9.120521545,5.322106838,4.151937962,-0.106453419,0.00717284,22.19057083,2.418365002,6.32638216
Swemet,NGM,Industri,Elektroniska komponenter,SWEM B,1.274509888,0.008021901,17.07555962,0.923336208,10.86865997,1.338983002,0.274245796,-10.31389999,19.27330017,27.99048996,-0.776528625,0.107802896,0.493524402,1.015975952,0.452182502
Aker Solutions,OB Match,Energi,Olja & Gas - Service,AKSO,-0.84915329,0.010655299,44.9236908,0.062937424,0.258163393,-0.166666622,0.031728051,-2.049180031,3.298719883,4.385210991,-0.155138435,0.03030719,6.028588772,1.499075055,1.204244018
BW LPG,OBX,Energi,Olja & Gas - Transport,BWLPG,-0.202808094,0.02342648,1.839341998,0.616348922,0.427823991,-0.40625,0.0107113,3.333333015,0.128583401,0.336865515,-0.194116478,0.01240995,18.72648048,2.367202997,5.169240952
Aker BP,OBX,Energi,Olja & Gas - Exploatering,AKERBP,-0.549380684,0.058132911,40.84194946,1.721089959,2.433129072,-0.208695583,0.053081422,-23.51420975,450.9224854,-15.44563007,-0.276100388,0.034673369,14.44803047,3.274332047,4.750282764
DNB,OBX,Finans & Fastighet,Banker,DNB,-0.336550064,0.071748881,7.173132896,3.217097044,0.728489578,-0.833333359,0.01085883,3.300329924,2.409742117,13.49287987,-0.624178047,0.043068638,5.267261982,0.110701501,0.506070018
DNO,OBX,Energi,Olja & Gas - Exploatering,DNO,-0.79226799,0.01875263,6.560313225,0.496313214,0.415154308,-0.588235245,0.02779923,-5.303030014,7.131602764,3.285841942,-0.300308399,0.059504132,12.46051979,3.843581915,1.01841104
A.P. Moller Maersk B,Large Cap,Industri,Sjöfart & Rederi,MAERSK B,-0.273666897,0.063954301,-229.4449005,0.495585293,0.685931802,-0.36,0.018539979,-1.309329033,1.914193988,-9.951627731,-0.536685944,0.035587189,6.604772091,1.047953963,0.420586407
Carlsberg B,Large Cap,Dagligvaror,Bryggeri,CARL B,-0.040368285,0.01535018,18.86026001,1.879958987,2.851525068,-0.23529417,0.002449844,14.44443989,0.361015111,0.939986527,-0.146222229,0.049973969,16.41880035,3.030323982,0.949958324
