Bolagsnamn,Bransch,PE,PS,PB
Titanium Transportation,Tåg- & Lastbilstransport,30.09259033,0.282974303,1.164059043
TitanStar Properties,Fastighetsbolag,-0.442477912,0.286045313,0.254655808
Total Telcom,Bredband & Telefoni,9.900989532,1.805263996,0.986018419
Trakopolis IOT,Affärs- & IT-System,-0.283286095,0.129335001,-0.175641298
Transition Metals,Gruv - Guld & Silver,-5.652173996,109.598999,1.778445959
Traverse Energy,Olja & Gas - Exploatering,-0.030921459,0.091197863,0.055656608
Trenchant Capital,Gruv - Ädelstenar,-11.84210014,0.468128413,0.471850991
UGE International,Energi & Återvinning,-1.612902999,0.650497615,-0.797517717
Uniserve Communications,Bredband & Telefoni,-1.515151978,0.199374303,-2.464556932
Unisync,Kläder & Skor,-10.16854,0.381254286,1.026008964
Universal mCloud,IT-Konsulter,-2.986017942,4.669720173,4.863549232
Roadman Investments,Kapitalförvaltning,-0.796460211,-2.439022064,13.66217995
Urbanfund,Fastighetsbolag,6.005720139,5.640734196,0.628100514
Urbanimmersive,Marknadsföring,3.543307066,0.931290627,1.918086052
Valdor Technology,Industrikomponenter,-9.210526466,0.958623886,-0.095399342
Avricore Health Inc,Läkemedel,-0.331858397,925.9871216,-8.391140938
Wavefront Technology Solutions,Olja & Gas - Service,-8.2191782,1.551192999,1.708788991
WeedMD,Hälsoprodukter,-4.116466045,2.267343998,0.536481678
WELL Health Technologies,Sjukhus & Vårdhem,-24.03964996,6.83336401,7.013012886
Ventripoint Diagnostics,Medicinsk Utrustning,-1.313485026,97.03090668,-1.917760015
Venzee Technologies,Affärs- & IT-System,-0.778816223,21.19417,-47.99964905
Versapay,Betalning & E-handel,-9.330558777,15.13628006,40.64255905
Vertex Resource,Energi & Återvinning,-7.522123814,0.091271967,0.257536709
Wescan Energy,Olja & Gas - Exploatering,-1.658768058,0.761791706,0.362348408
Westaim,Kredit & Finansiering,21.45545959,20.55467033,0.531612575
Westcore Energy,Olja & Gas - Exploatering,-0.263852209,17.46924019,-0.178271398
Western Investment Company,Investmentbolag,7.939914227,3.599344015,0.322378188
Western Pacific,Kapitalförvaltning,31.25,2.301619053,2.315251112
Wi2wi,Telekomtjänster,12.5,0.493999809,0.740890086
Vigil Health Solutions,Medicinsk Utrustning,-9.881422997,0.921995223,1.062216043
Wilton Resources,Olja & Gas - Exploatering,-5.208333015,17978.26953,-13.49382019
VIQ Solutions,Affärs- & IT-System,-3.35879302,1.394683957,8.353339195
Experion Holdings,Hälsoprodukter,-0.935453713,5.967400074,0.374409586
Visionstate,IT-Konsulter,-2.304965019,14.95592976,-2.957983971
Vitalhub,Investmentbolag,-38.23529053,3.045173883,2.129579067
Vitality Products,Läkemedel,-42.30768967,6.676671028,-2.649537086
Vitreous Glass,Energi & Återvinning,8.529512405,1.808570981,3.701519966
Wow Unlimited Media,Media & Publicering,-1.124410987,0.100845501,0.487990499
Xebec Adsorption,Energi & Återvinning,-72.24770355,5.80411005,14.13202
Xiana Mining,Gruv - Prospekt & Drift,-0.254078597,0.129006505,-0.316933095
XXL Energy,Olja & Gas - Exploatering,-0.169186801,0.220587,-0.043449081
Yangaroo,Internettjänster,-46,0.941291213,2.947489023
YDx Innovation,Marknadsföring,-0.392541707,0.389752388,-0.801023006
Ynvisible Interactive,Industrimaskiner,-2.645051003,147.3464966,2.235466003
Zecotek Photonics,Medicinsk Utrustning,-0.383141786,12.8954401,-0.186438397
Zedcor Energy,Stödtjänster & Service,-0.400000006,0.191881195,0.397155315
Zenith Energy,Olja & Gas - Exploatering,-0.655021787,1.296296954,0.01176358
Zimtu Capital,Kapitalförvaltning,-0.463499397,0.866348386,0.216419801
Zoomaway Travel,Affärs- & IT-System,-1.813472033,12.98814011,-0.781100571
ZoomerMedia,Media & Publicering,9.302325249,0.197426394,0.236992106
1pm,Kredit & Finansiering,2.710355997,0.474425912,0.265758008
1Spatial,IT-Konsulter,-14.09395981,1.180647969,1.399741054
21st Century Technology,Säkerhet & Bevakning,-0.2460915,0.03066732,1.900374055
3i Group,Kapitalförvaltning,5.629339218,6.177518845,0.856470227
3i Infrastructure,Fondförvaltning,9.62359333,7.35948801,1.018174052
4imprint,Marknadsföring,17.78333092,0.881137073,12.04998016
600 Group,Industrikomponenter,2.910959005,0.177238598,0.390067905
7digital Group,Media & Publicering,-0.074576274,0.188732699,-0.444964409
888 Holdings,Betting & Casino,11.18109989,1.241989017,4.348996162
AG Barr,Drycker,19.25255013,2.234443903,2.742906094
AA Plc,Konsumentservice,2.905092001,0.155788198,-0.090937667
Ab Dynamics,Bil & Motor,34.91687012,5.635798931,3.305778027
Abcam,Läkemedel,53.20664978,8.43953228,5.919363976
Aberdeen Asian Income Fund,Fondförvaltning,7.517481804,6.428625107,0.72427237
Aberdeen Asian Smaller Companies,Fondförvaltning,100.3649979,15.5962801,0.702839792
Aberdeen Diversified Income,Fondförvaltning,34.84848022,22.98090935,0.718294024
Aberdeen Emerging Markets,Fondförvaltning,5.754964828,5.239284992,0.725186288
Aberdeen Frontier Markets,Fondförvaltning,47.3913002,17.13767052,0.646807015
Aberdeen Japan Investment,Fondförvaltning,-55.33198929,-299.5715942,0.807213128
Aberdeen Latin American Income,Fondförvaltning,2.986841917,2.604048014,0.551400602
Aberdeen New Dawn Investment,Fondförvaltning,4.794219971,4.408119202,0.782499492
Aberdeen New India Investment,Fondförvaltning,5.706521988,4.857585907,0.632315576
Aberdeen New Thai Investment,Fondförvaltning,6.673130035,5.602887154,0.57093519
Aberdeen Smaller Companies,Fondförvaltning,2.487303972,2.368590117,0.641949177
Aberforth Smaller Companies,Fondförvaltning,2.796339989,2.660712004,0.59166491
Access Intelligence,Affärs- & IT-System,-15.55233002,3.037977934,2.899369001
Accesso Technology,Affärs- & IT-System,-1.56655097,0.680921912,0.598951876
Accrol Group,Hygienprodukter,-10.11561012,0.539806604,1.604590058
Accsys Technologies,Skogsbolag,-30.97458076,1.123761058,2.32246089
Acorn Income Fund,Fondförvaltning,-8.790869713,-15.35031986,0.61896652
Active Energy,Elförsörjning,-1.666666985,20.70469093,13.56554031
Actual Experience,Affärs- & IT-System,-1.802147031,5.725806236,1.106819034
Adept Telecom,Bredband & Telefoni,41.09347916,0.956512272,3.567058086
Adept4,IT-Konsulter,-0.740088105,0.525657117,-3.433568001
Admiral Group,Försäkring,14.94291973,4.797887802,7.143546104
Advanced Medical Solutions,Medicinsk Utrustning,28.9564209,5.300481796,2.837346077
ADVFN,Information & Data,-5.150215149,0.376290798,2.338480949
Aeorema Communications,Marknadsföring,6.016043186,0.265106499,1.138268948
Aew UK,Fastighet - REIT,5.886940002,5.327425003,0.61249572
AFH Financial,Kapitalförvaltning,11.79345989,1.594908953,1.504596949
Aggregated Micro Power,Förnybarenergi,-47.4226799,1.160560966,2.340445042
Aggreko,Affärskonsulter,9.867562294,0.792679489,0.940832973
Agriterra,Livsmedel,-0.565099478,0.129767805,0.44579649
Air Partner,Flygtransport,8.175675392,0.30490911,2.122472048
Airea,Möbler & Inredning,7.178841114,0.61439842,0.849196911
Albion Enterprise,Kapitalförvaltning,8.190617561,6.255930901,0.921100616
Albion Technology & General,Kapitalförvaltning,8.51293087,6.994130135,0.95659858
Albion Venture Capital,Kapitalförvaltning,14.64286041,11.00160027,0.920366228
Alfa Financial Software,Kapitalförvaltning,15.8835001,3.556160927,3.217643023
Allergy Therapeutics,Läkemedel,9.201681137,0.899123728,1.360476971
Alliance Pharma,Läkemedel,16.29236984,3.001471996,1.484830022
Alliance,Fondförvaltning,4.193781853,3.937078953,0.795409977
Allianz Technology,Fondförvaltning,4.989153862,4.911365986,1.08457303
Allied Minds,Kapitalförvaltning,1.504773021,16.3189106,0.592503488
Alpha Financial Markets,Affärskonsulter,19.43700027,1.891054034,1.658527017
Alpha FX,Kapitalförvaltning,28.99628067,8.184905052,5.257994175
Alpha Real,Fondförvaltning,5.064146042,15.72066975,0.702606022
Altitude Group,Marknadsföring,-6.004619122,2.171461105,1.361979008
Altus Strategies,Gruv - Prospekt & Drift,-1.054687977,26.50097084,0.486065596
Altyn,Gruv - Prospekt & Drift,-5,1.770130038,0.799389899
Alumasc Group,Byggnation & Infrastruktur,14.6616497,0.324485987,1.164396048
Amedeo Air Four Plus,Kredit & Finansiering,2.424638987,0.90857321,0.328126699
Amerisur Resources,Olja & Gas - Exploatering,-29.06060982,3.146322012,1.396538973
Amiad Water Systems,Energi & Återvinning,-39.64400864,0.638053298,1.334179044
Amigo Holdings,Kredit & Finansiering,1.28334403,0.319532692,0.360932708
Aminex,Olja & Gas - Exploatering,-0.590476215,68.45285034,0.47989431
Amino Technologies,Kommunikation,38.56209183,1.502565026,1.415420055
Amphion Innovations,Kapitalförvaltning,-0.078125,2.151386976,-0.047915518
Amryt Pharma,Läkemedel,-1.850594044,3.579556942,-2.975241899
Andalas Energy & Power,Fondförvaltning,-0.357142895,-5.981408119,-781.0562134
Andrews Sykes,Stödtjänster & Service,15.80134964,3.118995905,3.979990959
Anexo Group,Affärskonsulter,10.26885986,2.168026924,1.825258017
Angle,Biotech,-7.57575798,107.0978012,2.770776987
Angling Direct,Internettjänster,-73.07691956,0.527105093,0.907373428
Anglo African Agriculture,Jordbruk,-2.551019907,0.399796695,3.732528925
Anglo African Oil & Gas,Olja & Gas - Exploatering,-0.03555556,2.846607924,0.061202291
Anglo American,Gruv - Prospekt & Drift,6.912322998,0.876600206,1.056020975
Anglo Asian Mining,Gruv - Guld & Silver,10.54339027,2.014656067,1.797438025
Anglo Pacific,Gruv - Prospekt & Drift,8.966813087,4.663106918,1.15130496
Anglo-Eastern Plantations,Jordbruk,-103.913002,1.116834044,0.639324605
Angus Energy,Olja & Gas - Exploatering,-0.462963015,13.52070045,0.217409596
Animalcare,Medicinsk Utrustning,-40.68395996,1.428277016,1.219827056
Anpario,Jordbruk,23.5093708,3.322462082,2.714299917
Antofagasta,Gruv - Industrimetaller,21.21438026,2.099400997,1.411551952
AO World,Internettjänster,-23.16601944,0.296120793,3.833734989
Aortech International,Medicinsk Utrustning,-19.58762932,21.22018051,3.927450895
Apax Global Alpha,Fondförvaltning,3.444474936,3.198029041,0.661044598
Apc Technology,Elektroniska komponenter,22.45454979,0.925894201,2.157646894
Applied Graphene Material,Kemikalier,-1.258278012,42.68902969,0.704968214
Appscatter,Affärs- & IT-System,-0.460737199,21.46145058,2.282601118
APQ Global,Kapitalförvaltning,-3.129889965,2.525162935,0.274012297
Aquila Services,Affärskonsulter,22.13114929,1.198393941,2.055346012
Arbuthnot Banking,Banker,21.58621979,1.73435998,0.639931917
Arcontech,IT-Konsulter,17.59363937,6.671318054,4.100174904
Arden Partners,Kapitalförvaltning,-0.618672729,0.241297901,0.263961911
Arena Events,Marknadsföring,-5.921051979,0.101273902,0.189888507
Argo Group,Kapitalförvaltning,10.47904015,1.844746947,0.421759814
Arix Bioscience,Investmentbolag,-1.566580057,225.0267029,0.563379526
Premier Veterinary,Läkemedel,-1.573151946,1.19246304,-1.421457052
Arrow Global,Kredit & Finansiering,5.687884808,0.599622071,0.992739677
Artemis Alpha,Fondförvaltning,25.07613945,17.55970955,0.684475183
Artemis VCT,Fondförvaltning,-2.043596983,-2.298314095,0.542462587
Ascent Resources,Olja & Gas - Exploatering,-0.460490495,0.983175814,0.02087535
Ascential,Information & Data,109.547699,2.112301111,1.654072046
Ashley House,Affärskonsulter,-0.244898006,0.060723241,0.227817193
Laura Ashley,Möbler & Inredning,-0.132158607,0.009960258,0.136455595
Ashmore Global Opportunities,Fondförvaltning,-0.009818487,-0.007685714,0.004534685
Ashmore Group,Kapitalförvaltning,11.5820303,6.780494213,2.937237978
Ashtead Group,Stödtjänster & Service,10.71469021,1.696184993,2.949690104
Asos,Detaljhandel,41.82909012,0.621381581,3.513241053
Assetco,Affärskonsulter,30.14842033,2.341794968,1.314728975
Associated British Engineering,Bil & Motor,-0.196104094,0.257627785,-0.077496223
Associated British Foods,Livsmedel,17.92333984,0.996596873,1.668445945
Assura,Fastighet - REIT,22.31884003,16.96586037,1.438521981
Adm Energy PLC,Olja & Gas - Exploatering,24.20000076,0.259959996,0.072747797
Astrazeneca Plc,Läkemedel,98.3704071,5.431848049,10.08990955
Atalaya Mining,Gruv - Industrimetaller,5.077262878,0.994895816,0.584350288
Athelney,Fondförvaltning,3.591381073,2.944598913,0.674495995
Atlantis Japan Growth,Fondförvaltning,5.650155067,3.942769051,0.636984527
Attraqt Group,Affärs- & IT-System,-9.32835865,1.929232001,1.015264034
Audioboom,Internettjänster,-4.356795788,1.495615959,9.111805916
Augean,Energi & Återvinning,-12.47961044,1.486418009,3.343066931
Augmentum Fintech,Fondförvaltning,9.474885941,8.733645439,0.739582777
Aukett Swanke,Affärskonsulter,8.809523582,0.197292298,0.697660685
Aurora Investment,Fondförvaltning,-7.341176987,-8.978658676,0.816643596
Autins Group,Bil & Motor,-1.75999999,0.162178293,0.270515412
Auto Trader,Internettjänster,19.0753994,10.76455021,41.14200974
Avacta Group,Biotech,-6.849315166,16.90391922,2.973838091
Avast,Betalning & E-handel,21.41227913,6.053888798,4.721590042
Avation,Militär & Försvar,2.746694088,1.049795032,0.501867473
Aveva Group,IT-Konsulter,103.5734024,7.232106209,3.11502409
Avingtrans,Industrikomponenter,28.45638084,0.590480924,0.96086818
Aviva,Försäkring,4.057351112,0.142835498,0.583311319
Avocet Mining Corp,Gruv - Guld & Silver,-0.247871295,-0.137024894,-0.120474197
Avon Rubber,Industrikomponenter,59.62118149,4.792779922,9.946127892
AXA Property,Fondförvaltning,73.7674408,9.222079277,0.725971818
OldCo,Fondförvaltning,4.963840008,13.55529976,0.759705305
B&M European Value Retail,Detaljhandel,26.46666908,0.83104533,3.270646095
BP Marsh & Partners,Kapitalförvaltning,5.421503067,3.764352083,0.511794984
Babcock International,Byggnation & Infrastruktur,7.627340794,0.466452599,0.726075411
BAE Systems,Militär & Försvar,12.87244034,0.926026106,3.134993076
Bagir Group,Kläder & Skor,-0.558139622,0.029394019,0.153034896
Baillie Gifford Japan,Kapitalförvaltning,-15.56914043,-20.19915962,0.835744679
Baillie Gifford Shin Nippon,Fondförvaltning,10.06719971,9.597302437,0.865811884
Baillie Gifford Uk Growth,Fondförvaltning,11.20258045,10.34494019,0.81097728
Bakkavor,Livsmedel,11.84834003,0.230430707,0.757617176
Balfour Beatty,Byggnation & Infrastruktur,13.1531496,0.234182999,1.25188601
Bango,Affärs- & IT-System,-35.99398041,9.072976112,5.747391224
Bank Of Georgia,Banker,3.426542997,1.165755987,0.787470698
Bankers Investment,Fondförvaltning,8.613832474,7.939651012,0.935986876
Barclays,Banker,6.644176006,1.04844296,0.251513004
Baring Emerging,Fondförvaltning,4.556906223,3.811743975,0.660716295
Baronsmead Second Venture,Kapitalförvaltning,-8.575380325,-12.61882019,0.804721713
Baronsmead Venture,Fondförvaltning,-7.167831898,-9.158826828,0.819431484
Barratt Developments,Bostadsbyggnation,6.346364021,0.96540463,0.975443184
Batm Advanced Communications,Kommunikation,62.89854813,2.05510211,2.330288887
Bb Healthcare,Fondförvaltning,12.04819012,11.01521015,0.908392072
BBA Aviation,Flygtransport,103.6667023,1.511129022,2.130017042
BBGI Sicav,Fondförvaltning,19.50060081,14.81324005,1.199524999
Bca Marketplace,Bil & Motor,27.36964035,0.617096901,1.664947033
Be Heard,Marknadsföring,-0.289473712,0.045386679,0.153383702
Beazley,Försäkring,11.27678967,0.996152401,1.615921021
Beeks Financial,IT-Konsulter,47.63158035,5.657896042,7.786305904
Begbies Traynor,Affärskonsulter,27.89969063,1.724846959,1.718765974
Bellway,Bostadsbyggnation,5.537967205,0.88398838,0.950236678
Belvoir Lettings,Fastighetsbolag,8.68725872,2.04165411,1.618394017
Benchmark Holdings,Läkemedel,-2.413273096,1.406422973,0.588503718
Berkeley,Bostadsbyggnation,8.908597946,2.166898012,1.589470983
Best Of the Best,Betting & Casino,18.5442791,2.453480005,16.61152077
BH Macro,Fondförvaltning,12.18918991,8.854161263,1.294785976
BHP Group,Gruv - Prospekt & Drift,9.341684341,1.921301007,1.830191016
Biffa,Energi & Återvinning,25.57398033,0.4410083,1.352900982
Big Sofa Technologies,Affärs- & IT-System,-1.197183013,1.942159057,1.907557011
Big Yellow,Fastighet - REIT,10.85871983,13.40750027,1.431864977
Bigblu Broadband,Bredband & Telefoni,-7.310149193,0.955064178,18.83074951
Bilby,Byggnation & Infrastruktur,-0.374284387,0.054690748,0.433010787
Billing Services,Affärskonsulter,-0.145772606,0.070662796,0.068980128
Billington Holdings,Byggnation & Infrastruktur,7.966890812,0.465474606,1.615345001
Biome Technologies,Kemikalier,-6.921443939,0.478084803,1.154273987
Biotech Growth,Fondförvaltning,-5.77342701,-5.425751209,1.246122003
Bioventix,Biotech,30.26151085,19.68132019,20.4078598
Bisichi Mining,Bränsle - Kol,2.237469912,0.151266605,0.370344996
Blackrock Energy & Resources Income,Fondförvaltning,15.08981991,10.02122974,0.669519782
BlackRock Frontiers Investment,Fondförvaltning,-37.46834946,92.22293854,0.655520678
Blackrock Greater Europé,Fondförvaltning,15.75158024,12.92990971,0.876061022
Blackrock Income and Growth,Fondförvaltning,11.86013031,9.870903015,0.817199886
BlackRock Latin American,Fondförvaltning,3.344022036,3.048177958,0.529288113
Blackrock North American,Fondförvaltning,10.70926952,9.696551323,0.837326288
BlackRock Smaller Companies,Fondförvaltning,-11.48515034,-13.32489014,0.861353874
Blackrock Throgmorton,Fondförvaltning,4.081633091,3.833626032,0.804295123
BlackRock World Mining,Fondförvaltning,4.879555225,4.340054989,0.729510427
Blancco Technology,Affärskonsulter,-1364.286011,4.320591927,2.033865929
Block Energy,Olja & Gas - Exploatering,-2.042253017,47.44691086,0.34212929
Bloomsbury Publishing,Media & Publicering,19.2468605,1.091745973,1.209970951
Blue Planet Investment,Investmentbolag,-17.1875,48.99386978,0.613741219
Blue Prism,Affärs- & IT-System,-11.52709961,9.705901146,10.26488018
Bluejay Mining,Gruv - Guld & Silver,-3.116667032,-39969.82031,1.174059033
Bluerock Diamonds,Gruv - Ädelstenar,-0.3257052,0.841161072,0.774047613
Bodycote,Industrimaskiner,11.88490963,1.55490005,1.587321043
Boohoo Group,Kläder & Skor,62.15776825,3.027899981,12.71068954
Henry Boot,Byggnation & Infrastruktur,9.654395103,0.877926111,1.109526038
Bovis Homes,Bostadsbyggnation,13.61515045,1.806947947,1.606363058
St James House,Betting & Casino,-0.131541699,1.250247002,0.490411609
BP,Olja & Gas - Försäljning,21.59380913,0.30979979,0.876390576
Brady Plc,Affärs- & IT-System,-4.972678185,0.684665024,0.882154524
Braemar Shipping,Sjöfart & Rederi,-14.90165997,0.293992013,0.577085078
Brave Bison,IT-Konsulter,-7.307693005,0.263233989,1.347388029
Braveheart Investment,Kapitalförvaltning,-1.78571403,41.43785858,1.77068305
Brendon Group,Byggmaterial,16.47186089,1.377722979,1.526497006
Brewin Dolphin,Kapitalförvaltning,13.63636017,2.024960995,2.033391953
Brighton Pier,Restaurang & Café,6.145675182,0.460128307,0.582553506
British & American Investment,Fondförvaltning,-0.850283384,-1.066766977,0.773383498
British American Tobacco,Tobak,11.81962013,2.587114096,1.047646999
AVI Global Trust,Fondförvaltning,27.4885807,16.34790993,0.706068575
British Land,Fastighet - REIT,-5.853122234,5.047733784,0.474175215
British Smaller Companies 2,Kapitalförvaltning,12.27777958,9.246283531,0.80110693
British Smaller Companies,Kapitalförvaltning,11.90476036,9.846561432,0.82825619
Britvic,Drycker,22.97921944,1.196946025,4.488549232
Brooks Macdonald,Kapitalförvaltning,15.17957973,2.080816984,1.929108977
N Brown Group,Kläder & Skor,-2.822429895,0.05808863,0.166034207
Brunner Investment,Fondförvaltning,6.431397915,5.954670906,0.824700773
BSD Crown,Affärs- & IT-System,8.821292877,0.33191371,0.567070425
BT Group,Bredband & Telefoni,5.737061024,0.52513659,1.211683035
Bunzl,Installation & VVS,16.54221916,0.623990893,3.336453915
Burberry,Kläder & Skor,16.58204079,2.127326965,4.670783043
Burford Capital,Kapitalförvaltning,2.801165104,2.077711105,0.681355715
Bushveld Minerals,Bränsle - Uran,5.943396091,1.200896978,1.451303959
Byotrol,Hygienprodukter,136.3999939,4.593846798,5.072739124
Cabot Energy,Olja & Gas - Exploatering,-0.055147059,0.072346181,0.0115454
Cadence Minerals,Gruv - Ädelstenar,-0.597251594,-1.189476013,0.338868409
Cadogan Petroleum,Olja & Gas - Exploatering,2.629630089,0.834261119,0.205575705
Caffyns,Bil & Motor,-7.454739094,0.037132159,0.282547802
Cairn Energy,Olja & Gas - Exploatering,6.714660168,1.504991055,0.551537097
Calculus VCT,Kapitalförvaltning,-6.15114212,-18.17410088,0.484771907
Caledonia Investments,Fondförvaltning,12.58345032,10.01926994,0.698671281
Caledonian,Fastighetsbolag,10.01716995,23.40670013,0.859220922
Cambria Africa,Kapitalförvaltning,1.047618985,0.291592509,0.197128206
Cambria Automobiles,Bil & Motor,3.718592882,0.056250069,0.564196408
Cambridge Cognition,Medicinsk Utrustning,-2.119959116,0.89199537,64.35109711
Camellia Investments,Livsmedel,8.153183937,0.707791328,0.528900921
Capita,Affärskonsulter,-9.897129059,0.187641606,-5.443678856
Capital & Counties Properties,Fastighetsbolag,-182.4210968,19.07862091,0.597578406
Capital & Regional,Fastighet - REIT,-0.579245687,1.098435998,0.26033321
Capital Drilling,Gruv - Service,8.161512375,0.706083477,1.036015034
Capital Gearing,Fondförvaltning,13.64113045,15.48733044,0.974630475
Cap XX,Elektronisk Utrustning,-5.945946217,3.818434,2.557797909
Carclo,Industrikomponenter,-1.289720058,0.04542616,0.943902493
Card Factory,Detaljhandel,3.651452065,0.404073596,0.812699616
Cardiff Property,Fastighetsbolag,13.80430031,32.58639908,0.743866205
Caretech Holdings,Sjukhus & Vårdhem,20.58983994,1.041723013,1.230460048
Carillion,Byggnation & Infrastruktur,-0.05695492,0.0138495,-0.140304506
Carnival plc,Resor & Nöjen,2.724822998,0.386698306,0.317484409
Carpetright,Möbler & Inredning,-0.625472903,0.038997099,0.303188711
Carrs Group,Jordbruk,8.02662468,0.233323604,0.824862599
Caspian Sunrise,Olja & Gas - Exploatering,-21.875,12.06534958,2.342593908
Castings,Gruv - Industrimetaller,11.36363983,0.900286376,1.083639979
Castleton Technology,IT-Konsulter,15.0112896,2.166548014,2.147284031
Catalyst Media,Media & Publicering,-16.10429001,441.6719971,0.792265177
Catenae Innovation,Affärs- & IT-System,-0.102040797,0.882781625,-0.476040006
Cathay International,Läkemedel,-0.375939786,0.095950939,0.163973704
CC Japan Income & Growth,Kapitalförvaltning,7.990560055,7.016602039,0.745616019
Vintana,Investmentbolag,-0.668789804,0.073718458,1.736109972
Cello Health,Marknadsföring,24.6119709,0.707054675,1.430979013
Celtic,Resor & Nöjen,8.082292557,1.195883989,1.025266051
Cenkos Securities,Kapitalförvaltning,13.99417019,0.726119518,1.048527956
Centamin,Gruv - Guld & Silver,28.49505043,3.513339996,1.647022009
Centaur Media,Media & Publicering,-4.375,0.723704875,0.579200923
Central Asia Metals,Gruv - Industrimetaller,6.57674408,1.922888994,0.981637299
CentralNic,Internettjänster,-23.42104912,2.227245092,2.499296904
Centrica,Elförsörjning,-1.866065979,0.071936563,1.592159986
Ceps,Kapitalförvaltning,-6.469297886,0.255971789,1.600702047
Ceres Power,Förnybarenergi,-119.2052994,32.22386169,6.610743046
Cerillion,Affärs- & IT-System,26.12612915,3.195022106,3.85412693
Chaarat Gold,Gruv - Guld & Silver,-5.451128006,2.649977922,8.941543579
Chamberlin,Gruv - Industrimetaller,-0.223463699,0.050397851,0.562630773
Character Group,Fritid & Sport,5.295623779,0.403857112,1.407428026
Charles Stanley,Kapitalförvaltning,12.37712002,0.86558038,1.28015399
Charles Taylor,Försäkring,-38.54748917,0.953719497,3.502177954
Charter Court Financial,Nischbanker,6.375620842,2.248392105,1.439337969
Chelverton Growth,Fondförvaltning,-1.974521995,-2.56468606,0.692024887
Chelverton Uk Dividend,Fondförvaltning,-2.378892899,-3.1123631,0.516519129
Chemring Group,Militär & Försvar,25.46467972,1.720886946,1.886335015
Chenavari Capital Solutions,Fondförvaltning,-51.54639053,19.91683006,0.3216438
Chesnara,Försäkring,8.055555344,0.846723795,0.957599223
China New Energy,Olja & Gas - Service,1.911764979,0.26788041,0.818567514
China Nonferrous Gold,Gruv - Guld & Silver,-5.295454979,1.457535982,-41.49856186
Christie Group,Affärskonsulter,9.002432823,0.258879006,-8.527262688
Chrysalis,Fondförvaltning,58.59375,13.21411037,0.559561789
Churchill China,Hemelektronik,16.92740059,2.254138947,3.636596918
Cineworld Group,Resor & Nöjen,6.382978916,0.262508899,0.390470505
Circassia Pharmaceuticals,Biotech,-1.885364056,2.052063942,0.89742589
Circle Property,Fastighetsbolag,19.2675209,7.434937954,0.658043504
City Merchants High Yield,Fondförvaltning,15.01766968,12.8646698,0.899991572
City Natural Resources High Yield,Fondförvaltning,3.268816948,2.881818056,0.52507633
City of London Group,Fondförvaltning,-8.534743309,5.896217823,1.434520006
City of London Investment Group,Kapitalförvaltning,9.303562164,2.759454966,4.995913029
City of London Investment,Fondförvaltning,29.67410088,23.11639023,0.821426272
Civitas Social Housing,Fastighet - REIT,23.64485931,14.72076035,0.943800211
T Clarke,Byggnation & Infrastruktur,5.227015018,0.118504003,1.731503963
Clarkson,Sjöfart & Rederi,-58.00188828,2.051790953,1.972980022
Clear Leisure,Fondförvaltning,-0.203125,87.26648712,0.567976773
Clearstar,Bemanning,-11.38329029,0.837088227,4.292049885
Clinigen,Biotech,54.7206192,1.534639955,1.711846948
Clipper Logistics,Tåg- & Lastbilstransport,14.39885044,0.417509913,8.19527626
Close Brothers,Banker,8.300704956,2.488184929,1.117221951
Cloudbuy,IT-Konsulter,-0.100000001,0.231811702,-0.03009522
Cloudcall,Affärs- & IT-System,-7.774538994,2.720674038,2.031104088
CLS Holdings,Fastighetsbolag,6.740562916,6.627913952,0.762342513
CMC markets,Kapitalförvaltning,23.91799927,3.735644102,2.621407032
CML Microsystems,Elektronik & Tillverkning,28.69854927,1.685446978,1.032217979
Coats Group,Möbler & Inredning,9.164989471,0.622588396,2.692583084
Cobham,Militär & Försvar,-87.5,1.991072059,3.163113117
Coca Cola HBC,Drycker,17.68075943,1.217926979,3.172255039
Codemasters,Affärs- & IT-System,15.01416016,5.203439236,6.080572128
Cohort,IT-Konsulter,28.01358032,1.429409981,2.975673914
Colefax,Möbler & Inredning,9.060022354,0.343915194,1.028303981
Collagen Solutions,Läkemedel,-2.558140039,1.10124898,0.239448607
Columbus Energy Resources,Olja & Gas - Exploatering,-4.321428776,1.937868953,0.440505713
Compass Group,Restaurang & Café,17.9153595,0.799006283,5.960323811
Comptoir,Restaurang & Café,-6.862744808,0.124926798,0.377349705
Computacenter,IT-Konsulter,17.38544083,0.349689603,3.587171078
Concepta,Medicinsk Utrustning,-0.984848499,168.0149994,1.083217978
Concurrent Technologies,Elektronik & Tillverkning,16.38369942,3.837860107,3.25979805
Connect Group,Media & Publicering,-1.424100041,0.030564129,-0.603837073
Consort Medical,Medicinsk Utrustning,128.3354034,1.669651985,2.181874037
ContourGlobal,Elförsörjning,49.41934967,1.025167942,3.543864012
Convatec,Medicinsk Utrustning,469.4736938,2.570163012,3.008457899
Conygar Investment,Fastighetsbolag,-4.436305046,34.67045975,0.611629188
Coral Products,Förpackning,-10.95744991,0.178774998,0.328672588
Corero Network Security,IT-Konsulter,-3.553719044,2.907118082,1.652415037
Coro Energy,Gasförsörjning,-0.335664302,5.788929939,0.491832614
Costain Group,Byggnation & Infrastruktur,-20.37037086,0.051536608,0.3776519
Countryside Properties,Bostadsbyggnation,9.677938461,1.311697006,1.809434056
Countrywide,Fastighetsbolag,-0.378360093,0.035817731,0.1958877
CPP Group,Affärskonsulter,-30,0.217498794,1.670858979
