Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Ormat Tech,NYSE,Kraftförsörjning,Elförsörjning,ORA,0.070710659,0.045,35.30847931,4.15342617,2.225362062,-0.056352434,0.049945712,8.898550987,7.036236763,0.883764803,0.242937813,0.01923636,34.0346489,1.751958013,5.038979053
Oshkosh,NYSE,Industri,Industrimaskiner,OSK,-0.174710102,0.024875619,8.472341537,0.545985579,1.684875965,0.5250243,0.005386364,64.51612854,5.308422089,7.519760132,-0.224489803,0.03684211,9.673026085,0.517543077,1.094921947
Outfront Media,NYSE,Finans & Fastighet,Fastighet - REIT,OUT,-0.473091354,0.445402298,13.08673,1.017657042,1.658135056,-0.242819786,0.006862069,22.32486916,8.564315796,4.087505817,0.045454502,0.033444819,12.10428047,13.55900002,1.010403991
Owens & Minor,NYSE,Hälsovård,Hälsovård & Hjälpmedel,OMI,0.753315659,0.01639344,-17.73069,0.045097709,0.898817778,-0.166666679,0.0212766,18.38810921,2.50229001,7.620893955,-0.126984119,0.04415585,12.99929047,0.730008781,3.368257046
Owens Corning,NYSE,Industri,Byggmaterial,OC,-0.210133781,0.01704036,11.22554016,0.628881276,0.972314775,-0.043083849,0.042549758,8.976431847,6.043206215,0.700452507,0.217877159,0.02906728,36.08275986,2.162142038,1.93948102
Owens Illinois,NYSE,Material,Förpackning,OI,-0.640881195,0.048888888,-2.741280079,0.163305402,2.3397789,-0.191549301,0.035540071,18.18758011,2.071726084,6.07536602,-0.008695662,0.017543859,12.87553978,0.772927105,1.509938955
Overseas Shipholding,NYSE,Energi,Olja & Gas - Transport,OSG,0.087557554,0.077720208,24.38017082,0.568937719,0.59226191,-0.210784321,0.053416152,27.38095093,66.78362274,0.840559185,0.057142854,0.008990991,282.442688,11.13722038,1.110154986
Oxford Industries,NYSE,Sällanköpsvaror,Kläder & Skor,OXM,-0.479246674,0.133333302,10.03827953,0.615475714,1.307325959,-0.067567587,0.02927536,9.478021622,1.469604969,1.283972979,-0.049180326,0.02331609,23.45646095,1.601871014,5.85799408
Packaging Corp of America,NYSE,Material,Förpackning,PKG,-0.143520775,0.015479881,12.04835987,1.20341599,2.72906208,-0.043010769,0.05,11.51358032,7.039796829,0.81957978,0.061224461,0.008615385,28.10770988,3.428550959,5.220702171
PagSeguro Digital,NYSE,Informationsteknik,Betalning & E-handel,PAGS,-0.253248997,0.022857139,20.60077095,4.923369884,3.515604973,-0.118226585,0.072625699,13.0087204,9.794345856,0.913291097,-0.049265327,0.024181819,16.43655014,9.489660263,1.290706038
Palatin Technologies,NYSE,Hälsovård,Biotech,PTN,-0.577999954,0.093830338,3.478852987,1.841853976,1.21727097,0.078431368,0.043454552,13.30109024,10.69145966,1.050333023,-0.721649475,0.088888893,8.934480667,0.254292786,0.949844778
Palo Alto Networks,NYSE,Informationsteknik,Betalning & E-handel,PANW,-0.231872864,0.074270558,-104.5101013,6.003403187,11.64850998,-0.746759415,0.122033901,12.77056026,0.082908019,0.764597416,-0.494949455,0.05,-105.2631989,0.367435187,1.541509986
Panhandle Oil & Gas,NYSE,Energi,Olja & Gas - Exploatering,PHX,-0.777348785,0.043209882,-1.146569014,1.555588007,0.705925703,-0.045454502,0.06150794,8.604795456,12.2787199,0.930468082,-0.560975609,0.037037041,5.905511856,0.910710096,1.073524952
Par Pacific,NYSE,Energi,Olja & Gas - Försäljning,PARR,-0.558026085,0.08125,10.18877029,0.080351837,0.669536591,0.002618909,0.01850239,34.47396088,4.291399002,4.357666969,0.046312213,0.009262295,32.88143921,8.053088188,20.4773407
Par Technology,NYSE,Informationsteknik,IT-Konsulter,PAR,-0.340206146,0.033783779,-15.33652973,1.307371974,3.360218048,-0.180645161,0.075928011,12.27900982,0.469744712,1.129704952,-0.126213608,0.01111111,15.50121021,0.79886812,1.205364943
Paramount Gold Nevada,NYSE,Material,Gruv - Guld & Silver,PZG,0.039337635,0.047961631,-3.686638117,46.61611938,0.573790729,-0.071428537,0.052967029,133.8235016,23.5881691,0.940642476,-0.484978485,0.0125,59.70148849,1.327486038,3.072618008
Paramount,NYSE,Finans & Fastighet,Fastighet - REIT,PGRE,-0.334248466,0.153323402,-60.73888016,2.86810708,0.582738519,0.395348778,0.01763333,37.1287117,1.911226034,5.497067928,-0.288389568,0.043157902,11.04008961,1.570268989,1.715132952
Pareteum,Nasdaq,Informationsteknik,Affärs- & IT-System,TEUM,-0.87376236,0.054878049,-2.159187078,0.716186821,0.335630804,-0.00708953,0.01578354,22.7024498,1.176131964,3.265794039,0.125111837,0.0139165,25.74822044,1.333922029,3.703933001
Park Electrochem,NYSE,Informationsteknik,Elektronik & Tillverkning,PKE,-0.193287792,0.045468278,29.17509079,4.353166103,1.652503014,-0.122959995,0.047584209,25.65642929,1.319576979,2.729494095,-0.078611078,0.044715099,27.30265999,1.404247046,2.904629946
Park Hotels Resorts,NYSE,Finans & Fastighet,Fastighet - REIT,PK,-0.745454559,0.024666669,5.652235031,0.683481574,0.299233586,0.061068702,0.01798561,36.01876068,1.353044033,3.29528594,-0.075187969,0.020325201,31.87272072,1.19729805,2.915971994
Park National,NYSE,Finans & Fastighet,Banker,PRK,-0.211440678,0.03952569,11.83615971,3.375384092,1.255735993,0.133633614,0.02207505,19.56819916,1.315153956,5.610514164,0.015,0.024630539,17.53795052,1.17870295,5.028408051
Parker-Hannifin,NYSE,Industri,Industrimaskiner,PH,-0.24666029,0.058227849,13.52861977,1.284492016,2.881701946,-0.214321251,0.034810131,12.08061981,1.424726963,2.401233912,-0.151180334,0.032544379,12.92166996,1.52391696,2.568408012
Parsley Energy,NYSE,Energi,Olja & Gas - Exploatering,PE,-0.661409607,0.03480278,10.98497009,1.110604048,0.377853513,-0.054794531,0.07246377,45.40967941,0.562684119,2.653898954,-0.074829893,0.07352941,44.75156021,0.55452919,2.615437031
Party City Holdco,NYSE,Sällanköpsvaror,Detaljhandel,PRTY,-0.944569321,0.02521008,-0.077791013,0.017856419,0.079171963,-0.094206533,0.02141268,19.98576927,2.123999119,3.376857996,-0.091852274,0.021454439,19.9468708,2.119864941,3.370285034
Paycom Software,NYSE,Informationsteknik,Affärs- & IT-System,PAYC,0.210584869,0.523952103,73.92752838,17.86178017,25.01977921,-0.047472777,0.035771091,76.28221893,4.176362991,7.757782936,0.060991106,0.03188982,85.56642914,4.684661865,8.701973915
PBF Energy,NYSE,Energi,Olja & Gas - Försäljning,PBF,-0.783038712,0.063897762,2.76642108,0.035391759,0.285362601,0.18138237,0.02367264,21.7399292,3.461841106,6.747698784,0.1628092,0.024021959,21.42378998,3.411499977,6.649576187
Peabody Energy,NYSE,Energi,Bränsle - Kol,BTU,-0.861139908,0.041176472,-1.94343698,0.084253579,0.149031296,-0.048721075,0.032010241,7.413312912,7.402746201,0.913321614,-0.101219549,0.033921299,6.995662212,6.985690117,0.861866891
Pebblebrook Hotel,NYSE,Finans & Fastighet,Fastighet - REIT,PEB,-0.648743286,0.093023252,17.47388077,0.893526077,0.397810489,-0.349807816,0.04979898,9.506833076,0.513290107,2.080123901,-0.410629997,0.055532851,8.52523613,0.460292011,1.865347981
Pedevco,NYSE,Energi,Olja & Gas - Exploatering,PED,-0.62835247,0.125,-4.474170208,5.313711166,0.653347373,-0.122998533,0.0318119,24.60438919,9.218704224,8.207398415,-0.112864113,0.031463749,24.87664032,9.320709229,8.298213959
Pennsylvania Real Estate,NYSE,Finans & Fastighet,Fastighet - REIT,PEI,-0.815,0.044247789,-2.133795023,0.255589485,0.203173906,-0.017503605,0.042348132,21.80224991,0.708118081,8.937789917,0.077163935,0.03832937,24.08818054,0.782362998,9.874900818
PennyMac Financial Services,NYSE,Finans & Fastighet,Nischbanker,PFSI,0.153675795,0.122549,5.325781822,0.89608568,0.992145896,-0.501972389,0.059405942,11.00026035,0.342027307,0.868239999,-0.5,0.057692308,11.32699966,0.35218659,0.894029319
PennyMac Mortgage,NYSE,Finans & Fastighet,Fastighet - REIT,PMT,-0.511950264,0.135964899,4.21065712,1.300917029,0.417338103,-0.273607731,0.05833333,7.789981842,0.089354441,0.422446787,-0.305924988,0.060975609,7.452415943,0.085482411,0.4041408
Penske Automotive,NYSE,Sällanköpsvaror,Bil & Motor,PAG,-0.305501213,0.02238806,6.050273895,0.111730598,0.927131295,0.179854259,0.01895991,27.17182922,1.581416965,5.373342991,0.076872983,0.02117362,24.33101082,1.416079044,4.81155777
Pentair,NYSE,Industri,Industrimaskiner,PNR,-0.195956116,0.025906739,15.17479038,1.833134055,2.77442193,-0.380800438,0.059718971,11.94622993,1.11352396,2.132594109,-0.444444427,0.067371202,10.58934021,0.987046599,1.890367031
Penumbra,NYSE,Hälsovård,Medicinsk Utrustning,PEN,0.206850052,0.063451781,127.1066971,10.85972977,12.23455048,-0.452458992,0.014970061,14.70718002,0.611536205,1.395712972,-0.515576286,0.01607717,13.69441032,0.56942451,1.299600959
Performance Food,NYSE,Dagligvaror,Livsmedelsbutiker,PFGC,-0.350938683,0.066390042,15.85544968,0.118215203,1.963794947,-0.389297676,0.021905811,13.91767979,0.190415099,0.567962229,-0.4,0.02192982,13.90244007,0.190206498,0.567340076
PerkinElmer,NYSE,Hälsovård,Medicinsk Utrustning,PKI,-0.216421661,0.189964199,38.12651825,3.019696951,3.094656944,-0.58418541,0.093114758,5.360280991,0.816006184,0.861645222,-0.628614082,0.103801203,4.808435917,0.731997728,0.772938073
Perrigo,NYSE,Hälsovård,Läkemedel,PRGO,0.037919402,0.066124659,48.84611893,1.470895052,1.225973964,-0.208459206,0.080152674,8.186271667,0.2238805,2.073529005,-0.286924915,0.089134121,7.361395836,0.201321498,1.864593983
Pfenex,NYSE,Hälsovård,Biotech,PFNX,0.489999886,0.095890408,273.3945007,5.731914043,3.989880085,-0.197811451,0.090241346,18.57410049,0.806180716,1.012593031,-0.127378006,0.08151659,20.56209946,0.892466486,1.120970964
Pfizer,NYSE,Hälsovård,Läkemedel,PFE,-0.12634861,0.048543692,12.9670496,3.896790981,3.193635941,-0.297581501,0.0239521,30.90646935,7.53594923,11.40095043,-0.306941433,0.02503912,29.56472015,7.208789825,10.90600014
PG&E,NYSE,Kraftförsörjning,Elförsörjning,PCG,-0.481802406,0.052800002,-0.824827611,0.369529486,1.232413054,-0.382331352,0.0189911,29.36870003,4.981612206,6.266811848,-0.375370941,0.01900238,29.35127068,4.978654861,6.263092995
PGT Innovations,NYSE,Industri,Byggmaterial,PGTI,-0.350901527,0.04210526,12.67261982,0.735086083,1.268936038,-0.468166313,0.113292999,8.549105644,0.427388996,1.257001042,-0.486530609,0.119236898,8.122941971,0.40608409,1.194340944
Philip Morris,NYSE,Dagligvaror,Tobak,PM,-0.100151539,0.030864201,16.75386047,4.028986931,-10.37263012,-0.364379082,0.04498714,7.355409145,0.852257073,1.026986003,-0.359000206,0.044025159,7.516130924,0.87087971,1.049427032
Phillips 66,NYSE,Energi,Olja & Gas - Försäljning,PSX,-0.371513824,0.047619052,8.895718575,0.250676602,1.081230044,0.0375,0.025301199,21.16591072,1.710366011,3.799891949,-0.1030303,0.028378379,18.87080956,1.524904966,3.387856007
Physicians Realty,NYSE,Finans & Fastighet,Fastighet - REIT,DOC,-0.092934723,0.070631971,42.40345001,7.635046005,1.316213012,-0.033566456,0.01808972,2.266654968,2.06149292,0.706957579,-0.105263138,0.01934985,2.119044065,1.927242994,0.660918415
Piedmont Office Realty,NYSE,Finans & Fastighet,Fastighet - REIT,PDM,-0.105637188,0.003650386,10.39132977,4.454030037,1.306805968,-0.297749195,0.053113551,9.395163536,0.251984686,0.887672007,-0.279349594,0.052346568,9.532822609,0.255676806,0.900678217
Pier 1 Imports,NYSE,Sällanköpsvaror,Möbler & Inredning,PIR,-0.803445206,0.146109505,-0.04719764,0.01095277,-0.103065401,-0.099971533,0.04113924,7.639974117,7.415523052,0.986037374,-0.139355927,0.04304636,7.301494122,7.086987019,0.942352176
Pinnacle West,NYSE,Kraftförsörjning,Elförsörjning,PNW,-0.141433182,0.050458722,22.27454948,2.650571108,1.694215059,-0.050100203,0.027426159,7.287868023,7.553386211,1.414198041,0.071428571,0.02407408,8.302634239,8.605122566,1.611111045
Pioneer Natural Resource,NYSE,Energi,Olja & Gas - Exploatering,PXD,-0.540339813,0.022312939,17.25083923,1.324406981,1.056880951,-0.25666666,0.006726457,53.63412857,11.51865959,15.26811028,-0.259133987,0.006849315,52.67208099,11.31204987,14.99423981
Piper Jaffray,NYSE,Finans & Fastighet,Kapitalförvaltning,PJC,0.191381092,0.041958041,13.30080986,1.290526986,1.493499994,0.06218359,0.085091896,12.86948013,0.524250686,2.574028015,-0.079059768,0.096674404,11.32759953,0.461440593,2.265635014
Pitney Bowes,NYSE,Sällanköpsvaror,Möbler & Inredning,PBI,-0.668128662,0.01448905,10.03536987,0.120718896,1.352409959,0.022184238,0.041736231,13.79071999,1.057690024,1.636307955,-0.071729989,0.04545455,12.66259956,0.971167982,1.50245297
Pivotal Software,NYSE,Informationsteknik,Affärs- & IT-System,PVTL,-0.038461566,0.01076923,-30.71253014,5.649687767,3.093276024,0.709803848,0.194954109,-3.191788912,3.598076105,4.197508812,0.68,0.202380905,-3.074659109,3.466037035,4.043471813
PJT Partners,NYSE,Finans & Fastighet,Kapitalförvaltning,PJT,0.11623848,0.05345212,36.83734131,1.439018011,32.89888,0.188976421,0.0397351,1.769351959,5.733302116,0.674217224,0.250000038,0.038709681,1.816221952,5.885178089,0.692077279
Plains GP,NYSE,Energi,Olja & Gas - Transport,PAGP,-0.719712143,0.019,3.578722,0.1660344,2.594065905,-0.17333334,0.06532258,16.77761078,4.12641716,6.467926979,-0.142670174,0.061832061,17.72473907,4.359360218,6.833052158
Planet Fitness,NYSE,Sällanköpsvaror,Resor & Nöjen,PLNT,-0.226293678,0.091463413,39.30373001,6.994238853,-6.819476128,-0.172881355,0.054098358,7.882154942,4.425692081,0.967141926,-0.098706608,0.049848938,8.554077148,4.802964211,1.049587011
Plantronics,NYSE,Informationsteknik,Kommunikation,PLT,-0.766590805,0.042857141,-2.697432041,0.278883308,0.835798085,-0.21976963,0.061500621,14.20460033,0.688844204,1.434316039,-0.280230312,0.06666667,13.10387039,0.635465086,1.323169947
Element Solutions,NYSE,Material,Kemikalier,ESI,-0.173507519,0.01041667,29.21199989,1.206974983,0.997742414,-0.022887311,0.024324319,6.279879093,16.5916996,0.825773776,-0.092657328,0.02601156,5.872535229,15.51548004,0.772210181
Playags,NYSE,Sällanköpsvaror,Betting & Casino,AGS,-0.853697128,0.03448276,-11.15130043,0.43148011,0.98276341,-0.408833542,0.055555549,12.47103024,0.164002806,0.664633572,-0.503963776,0.066210051,10.46420002,0.137611598,0.557681084
Plymouth Industrial,NYSE,Finans & Fastighet,Fastighet - REIT,PLYM,-0.30263155,0.047169809,-4.04313612,2.190047979,0.696738422,-0.311946907,0.1045016,9.190578461,0.088796169,0.800747991,-0.417777748,0.124045801,7.742546082,0.074805766,0.674585223
PNC Financial Services,NYSE,Finans & Fastighet,Banker,PNC,-0.250414429,0.145454502,8.724061012,3.131716967,0.873393178,-0.437241058,0.062569008,15.56145954,0.328147292,1.730182052,-0.541458321,0.07723762,12.60610008,0.26582709,1.401594043
PNM Resources,NYSE,Kraftförsörjning,Elförsörjning,PNM,-0.020665646,0.1067416,46.54673004,2.460206985,2.121612072,-0.381756439,0.024704909,22.96611977,1.896082044,3.393621922,-0.405363998,0.025773201,22.01417923,1.817491055,3.252959013
Polaris Industries,NYSE,Sällanköpsvaror,Fritid & Sport,PII,-0.415033684,0.004230769,10.84854031,0.510852277,3.127136946,0.040697608,0.020949719,15.00450993,0.837929785,1.069954991,-0.052478113,0.023076921,13.62141037,0.76069051,0.97132802
PolyOne,NYSE,Material,Kemikalier,POL,-0.322164955,0.021272731,21.62384033,0.565192282,1.538146019,-0.292217999,0.02376426,93.8168869,0.917842388,2.547064066,-0.150712833,0.01998401,111.5635986,1.091464996,3.028875113
Portland General Electric,NYSE,Kraftförsörjning,Elförsörjning,POR,-0.011398792,0.01981672,21.41452026,2.154469013,1.765318036,-0.348275871,0.079365082,12.9834404,0.077448823,6.182571888,-0.40639267,0.086538458,11.90721989,0.071028903,5.670084
Post Holdings,NYSE,Dagligvaror,Livsmedel,POST,-0.146407843,0.034722221,74.03618622,1.184754014,2.02055192,-0.107417717,0.02758621,6.388791084,13.43519974,0.957645595,-0.137178535,0.02890696,6.096889019,12.8213501,0.913891077
Power REIT,NYSE,Finans & Fastighet,Fastighet - REIT,PW,1.248730927,0.052380948,37.3105011,11.41310978,1.905460954,-0.546089363,0.046153851,9.798306465,0.634986401,0.905512512,-0.553221321,0.047021942,9.617414474,0.623263597,0.888795316
PPG Industries,NYSE,Material,Kemikalier,PPG,-0.197318306,0.060975609,17.78165054,1.443866014,4.138680935,-0.050279255,0.02865762,3.818178892,7.124664783,0.951237619,-0.107584848,0.030995109,3.530230999,6.587359905,0.87950021
PPL Corp,NYSE,Kraftförsörjning,Elförsörjning,PPL,-0.167608261,0.057477498,11.19696045,2.619000912,1.566239953,-0.120879087,0.0625,10.0250597,0.32866329,1.321213961,-0.184397163,0.06521739,9.607351303,0.314969003,1.266162992
PQ Group,NYSE,Material,Kemikalier,PQG,-0.307598,0.014141411,19.25699043,0.984035492,0.8665905,-0.381836929,0.020033391,12.61291981,1.252287984,2.418265104,-0.464656982,0.02330097,10.84416008,1.076675057,2.079143047
Preferred Apartment,NYSE,Finans & Fastighet,Fastighet - REIT,APTS,-0.519118614,0.006747968,-2.713675022,0.732541025,0.178432897,-0.303797493,0.03636364,24.93199921,2.217963934,2.182864904,-0.289539757,0.035335691,25.65730095,2.282485962,2.246366024
Prestige Brands,NYSE,Dagligvaror,Apotek,PBH,0.349788322,0.046111279,-60.97483063,2.019018888,1.663408995,0.470780792,0.009535919,35.06074142,1.613155961,2.042808056,0.598402977,0.008815751,37.92488098,1.744935989,2.209686995
Primerica,NYSE,Finans & Fastighet,Försäkring,PRI,-0.227215881,0.165745792,11.4701004,1.98367095,2.465451002,-0.190283375,0.025,22.76176071,0.62098968,2.026702881,-0.2486339,0.02727273,20.86495018,0.56924063,1.857810974
ProAssurance,NYSE,Finans & Fastighet,Försäkring,PRA,-0.42141037,0.022978721,1098.386963,1.087396026,0.726875484,-0.023042805,0.034100599,20.62454033,0.593346477,2.09145689,0.256037369,0.02621805,26.82538033,0.77173841,2.720261097
Procter & Gamble,NYSE,Dagligvaror,Hygienprodukter,PG,0.151342154,0.039473679,66.82134247,4.292109013,6.559467793,0.040282664,0.01630435,8.391768456,15.6447401,1.103639007,0.016901366,0.0166205,8.232140541,15.34714985,1.082646012
Progressive,NYSE,Finans & Fastighet,Försäkring,PGR,0.10824955,0.063846149,11.98254967,1.206295967,3.440509081,-0.11955884,0.08142642,14.74158001,0.851409018,3.472457886,-0.175854549,0.086039534,13.95119953,0.805759728,3.286278009
ProLogis,NYSE,Finans & Fastighet,Fastighet - REIT,PLD,0.197769756,0.01204819,35.74436188,16.91116905,2.486397982,-0.154508181,0.01582307,20.35581017,3.658905029,2.35791111,-0.180509853,0.016378829,19.66510963,3.534754038,2.277904987
ProPetro,NYSE,Energi,Olja & Gas - Service,PUMP,-0.834408646,0.049848938,2.450356007,0.188763902,0.39967069,-0.342038193,0.044530492,11.52927017,1.146374941,1.822260976,-0.434526825,0.052012658,9.870756149,0.981465578,1.56012404
Pros Holdings,NYSE,Informationsteknik,Affärs- & IT-System,PRO,-0.276729584,0.075,-18.08280945,5.287593842,8.022404671,-0.456451607,0.100890198,10.67401981,1.018834949,2.313293934,-0.497592316,0.108626204,9.913847923,0.946276724,2.14854908
Prosperity Bancshares,NYSE,Finans & Fastighet,Banker,PB,-0.295966625,0.092165899,11.19169044,5.757983208,0.803244889,-0.358024673,0.01826923,23.63529015,3.205308914,4.878621101,-0.349323502,0.01795841,24.04435921,3.260785103,4.963058949
Protalix BioTherapeutics,NYSE,Hälsovård,Biotech,PLX,-0.211636658,0.028472221,-2.882194996,0.963114321,-0.749063015,0.170860443,0.030329289,4.440793037,2.115365982,0.966631413,0.196358871,0.029264209,4.602416039,2.19235611,1.001811981
Proto Labs,NYSE,Industri,Industrimaskiner,PRLB,-0.29175848,0.0234375,34.14353943,4.691876888,3.674175978,-0.205479488,0.03056426,8.365018845,13.28464985,0.838664114,-0.265203781,0.033276451,7.683229923,12.20188999,0.770308971
Provident Financial Services,NYSE,Finans & Fastighet,Banker,PFS,-0.485451164,0.0425,8.029196739,2.474107981,0.65004307,-0.398273125,0.050448432,10.09552002,0.603429675,1.476256967,-0.38714901,0.049559469,10.27661037,0.614253581,1.502737045
Prudential Financial,NYSE,Finans & Fastighet,Försäkring,PRU,-0.422333908,0.03030303,5.800329208,0.358950406,0.370364696,-0.621129341,0.028846149,17.45727921,3.494872093,2.394459009,-0.650359726,0.030864201,16.31583977,3.266360998,2.237899065
PS Business Parks,NYSE,Finans & Fastighet,Fastighet - REIT,PSB,-0.074853897,0.0625,35.27133179,8.89215374,2.189557076,-0.089650116,0.01901521,20.35893059,1.638793945,4.20806694,-0.144216719,0.02031651,19.05491066,1.53382802,3.938534975
Public Service Enterprise,NYSE,Kraftförsörjning,Elförsörjning,PEG,-0.107029552,0.019305021,16.01581001,2.675060987,1.786329031,-0.062650599,0.488431892,1.054371953,0.36212489,0.874204993,-0.148235321,0.524861908,0.98118943,0.336990207,0.813527524
Public Storage,NYSE,Finans & Fastighet,Fastighet - REIT,PSA,-0.076163411,0.045999999,28.09325027,12.55193996,3.942787886,-0.503722076,0.078571429,-50.70626068,1.148272038,0.833792984,-0.541300545,0.084291191,-47.26548004,1.070353031,0.777214229
Pultegroup,NYSE,Industri,Bostadsbyggnation,PHM,-0.126233397,0.024324319,7.02503109,0.679494023,1.271420956,-0.012513618,0.06887053,8.090650558,0.809474707,1.733862996,-0.050842919,0.070482101,7.905657768,0.790966094,1.69421804
Pure Storage,NYSE,Informationsteknik,Datorer & Hårdvara,PSTG,-0.433682365,0.115555601,-16.32703972,2.085153103,4.128117085,-0.331081085,0.020202019,7.550854206,0.377862602,0.817431211,-0.323333321,0.01970443,7.741531849,0.387404591,0.838073373
PVH Corp,NYSE,Sällanköpsvaror,Kläder & Skor,PVH,-0.628648872,0.03401361,8.573778152,0.349902302,0.596607029,0.128000031,0.035460989,3.873625994,3.197499037,0.577238023,0.068548422,0.037735851,3.640110016,3.004741907,0.542439878
Pzena Investment Management,NYSE,Finans & Fastighet,Kapitalförvaltning,PZN,-0.460166473,0.105485201,9.895379066,2.134947062,10.23517036,-0.409869118,0.054607511,9.68091011,0.674011588,1.834867001,-0.422443886,0.055267701,9.565267563,0.665960312,1.812948942
Q2 Holdings,NYSE,Informationsteknik,Affärs- & IT-System,QTWO,-0.01032877,0.060975609,-44.34233093,10.43381023,8.67579174,-0.000679286,0.035350101,7.155295849,6.629608154,0.918546498,-0.087635832,0.03871928,6.532672882,6.05272913,0.838618577
QEP Resources,NYSE,Energi,Olja & Gas - Försäljning,QEP,-0.956356964,0.05416667,-0.872220874,0.070352256,0.03189465,0,0.023629489,19.41534042,1.727964997,4.433256149,-0.095238094,0.026315789,17.43342972,1.551574945,3.980711937
Qiagen,NYSE,Hälsovård,Biotech,QGEN,-0.010096014,0.092056074,-219.9125061,5.998091221,3.609422922,-0.125827837,0.069444451,6.149736881,0.327307314,0.673391283,-0.32911396,0.086477985,4.938425064,0.262837708,0.540753603
QTS Realty,NYSE,Finans & Fastighet,Fastighet - REIT,QTS,0.360831375,0.084615383,-735.069519,7.691119194,2.76422596,-0.036915505,0.023424189,14.08755016,5.462483883,2.885183096,0.031122057,0.02184273,15.1075201,5.857978821,3.094075918
Quad Graphics,NYSE,Sällanköpsvaror,Media & Publicering,QUAD,-0.751376877,0.046511631,-2.836625099,0.042445838,0.73491621,-0.067677894,0.045056319,8.995518684,0.617800474,1.213233948,-0.186682491,0.052631578,7.700795174,0.528880477,1.038612962
Quaker Chemical,NYSE,Material,Kemikalier,KWR,-0.313938675,0.053691282,69.8004303,2.271070004,2.07474494,-0.309868011,0.050091081,10.04331017,0.78555733,1.723443031,-0.49842865,0.06892231,7.299236774,0.570924222,1.252557039
Quanex Building Products,NYSE,Industri,Byggmaterial,NX,-0.345716019,0.06860158,-5.373486996,0.4028081,1.091014028,0.214583282,0.00971984,7.273453236,4.006021023,1.068407059,0.33126297,0.008812857,8.022007942,4.41830492,1.178362966
Quanta Services,NYSE,Industri,Byggnation & Infrastruktur,PWR,-0.165635052,0.045714288,12.36651993,0.396093786,1.184494972,-0.154859209,0.023350351,17.17027092,1.517289996,0.761131585,-0.228403492,0.025471859,15.74018955,1.390916944,0.697738111
Quest Diagnostics,NYSE,Hälsovård,Sjukhus & Vårdhem,DGX,0.002447724,0.032609169,14.67498016,1.551036,2.124321938,-0.539820137,0.119832497,5.751163006,1.608883977,-2.967298031,-0.528387108,0.117455502,5.86755085,1.641443014,-3.027348042
Quintana Energy Services,NYSE,Energi,Olja & Gas - Borrning,QES,-0.774886856,0.021686749,-0.443325609,0.071004152,0.259986699,-0.368263474,0.03554502,9.734268188,0.548955619,1.106889009,-0.430091209,0.04,8.650119781,0.487816006,0.983609796
Quorum Health,NYSE,Hälsovård,Sjukhus & Vårdhem,QHC,-0.715514069,0.008675972,-0.055624589,0.005921981,-0.039829999,-0.18805315,0.009082652,7.511462212,0.258153707,0.715624571,-0.267935619,0.01,6.822399139,0.234472007,0.649976909
Quotient Technology,NYSE,Sällanköpsvaror,Marknadsföring,QUOT,-0.295135136,0.041489358,-16.03936005,1.335978031,2.042970896,-0.208695679,0.02976191,12.50286007,2.481987,3.589628935,-0.221167908,0.03045923,12.21662045,2.425163984,3.507448912
Radian,NYSE,Finans & Fastighet,Försäkring,RDN,-0.394954338,0.004845548,4.351906776,1.832530022,0.691129327,-0.351648293,0.035310731,17.58307076,0.553565919,0.734511912,-0.263736229,0.03109453,19.96722031,0.628625691,0.834106684
Radiant Logistic,NYSE,Industri,Flygtransport,RLGT,-0.442598152,0.02212389,14.27466011,0.225357294,1.385154009,-0.14110425,0.042857141,8.46996212,0.468173414,0.774773419,-0.220238037,0.04580153,7.925464153,0.438076496,0.724966526
Rafael,NYSE,Hälsovård,Biotech,RFL,-0.024734914,0.099513845,-33.60116959,41.75022125,1.758311033,-0.579112282,0.104049597,17.1478405,0.589255512,1.06061101,-0.570293617,0.101122198,17.64426041,0.606314123,1.091315031
Ralph Lauren,NYSE,Sällanköpsvaror,Kläder & Skor,RL,-0.403043289,0.017008801,8.545863152,0.882130682,1.809097052,-0.413294792,0.064039412,-4.982328892,0.196916893,0.378278106,-0.402941208,0.064039412,-4.982328892,0.196916893,0.378278106
Ramco-Gershenson Properties,NYSE,Finans & Fastighet,Fastighet - REIT,RPT,-0.449586792,0.0180117,6.932445049,2.271800041,0.642085612,-0.798269653,0.096125402,-8.248755455,1071.43103,0.877584577,-0.780347519,0.088652487,-8.944081306,1161.746948,0.951560318
Range Resources,NYSE,Energi,Olja & Gas - Exploatering,RRC,-0.57558136,0.025,-0.632728517,0.42038089,0.465767205,0.232857132,0.057937431,4.634800911,0.427389592,1.075664997,0.286127205,0.056179781,4.779807091,0.440760911,1.109318972
Ranger Energy Services,NYSE,Energi,Olja & Gas - Service,RNGR,-0.51533741,0.004109589,18.94483948,0.1828091,0.544067085,-0.193548412,0.043956051,14.07221985,0.210959196,4.035808086,-0.194571762,0.04376368,14.13407993,0.211886495,4.053547859
