Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Lonestar Resources US,Nasdaq,Energi,Olja & Gas - Exploatering,LONE,-0.876742096,0.038800001,-0.121477,0.069639876,0.112421997,-0.19880312,0.0503125,14.41388035,14.2543602,0.803102016,-0.577519341,0.05275229,7.414966106,1.13797605,0.303544015
Lovesac,Nasdaq,Sällanköpsvaror,Möbler & Inredning,LOVE,-0.785406265,0.011344301,-7.706967831,0.458004296,1.113855004,-0.109137001,0.06537313,9.669421196,8.95484066,0.840757787,-0.28815258,0.022567,38.57453918,0.836783111,0.663265824
LPL Financial,Nasdaq,Finans & Fastighet,Kapitalförvaltning,LPLA,-0.235606365,0.070175438,8.488384247,0.801076829,4.400878906,-0.813390579,0.058037381,-1.678534985,2.599656105,0.248074204,0.01688695,0.073523459,20.42773056,8.24789238,1.621940017
LRAD,Nasdaq,Informationsteknik,Kommunikation,LRAD,0.108910923,0.002249135,47.52474976,3.119221926,3.050107002,-0.278480949,0.01037156,20.47904015,0.586588621,1.050979972,-0.018518507,0.049089999,14.02346039,4.239967823,1.826894999
LSI Industries,Nasdaq,Sällanköpsvaror,Möbler & Inredning,LYTS,0.445544586,0.2173913,29.67480087,0.351605088,0.923418522,-0.907919922,0.032,-0.2426406,0.239231899,0.41962859,-0.292261848,0.074011769,5.947974205,0.345718503,0.620717227
lululemon athletica,Nasdaq,Sällanköpsvaror,Kläder & Skor,LULU,0.207793713,0.006382979,41.61951065,7.042116165,14.35426998,-0.303703671,0.02018868,-6.337079048,0.970677078,0.313270897,-0.772357712,0.162321396,-7.821228981,0.222548604,0.1458482
Lumentum,Nasdaq,Informationsteknik,Kommunikation,LITE,0.341137543,0.06666667,-1185.713989,3.4823699,3.614077091,-0.194805145,0.034444211,81.57894897,43.37910843,0.813575327,-0.295566502,0.055944061,-8.002238274,0.205729306,0.847413123
Luminex,Nasdaq,Hälsovård,Medicinsk Utrustning,LMNX,0.260649567,0.188340797,-127.1914978,3.959161997,2.85007596,-0.160130672,0.01740741,19.32331085,15.39000988,0.850714684,-0.400000038,0.040229878,9.180847168,4.214917183,0.629033387
Luna Innovations,Nasdaq,Informationsteknik,Kommunikation,LUNA,0.618483429,0.476190491,43.0100708,2.920176983,3.052067041,-0.39299614,0.01434393,17.14286041,0.498986512,0.735594511,-0.307359276,0.0125,24.65331078,0.430596292,-4.72191
Luther Burbank,Nasdaq,Finans & Fastighet,Banker,LBC,-0.145522413,0.07042253,10.53964043,1.92016995,0.834805906,-0.381720428,0.02597403,27.57793999,0.954374611,0.398317486,-0.388692627,0.009248555,47.8164711,1.37014699,0.52977562
Macatawa Bank,Nasdaq,Finans & Fastighet,Banker,MCBC,-0.324577866,0.003723404,7.667731762,3.233325005,1.129104018,0.309278259,0.051958041,-6.791443825,4.026987076,2.018666029,-0.684030151,0.080260305,-7.582236767,0.086500548,0.296796292
Mackinac Financial,Nasdaq,Finans & Fastighet,Banker,MFNC,-0.386075974,0.045614028,7.533979893,1.61938405,0.643917024,-0.024180949,0.020370369,33.55686951,1.47665298,2.129678011,-0.165808449,0.01481481,4.478007793,3.625761986,0.523006499
Macom Technology Solutions,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MTSI,0.524458275,0.01224444,-4.211137772,3.488246918,5.563179016,-0.240837631,0.161073799,2.54163003,1.697540045,0.4142901,-0.166666679,0.035,1.966761947,1.572528958,0.390994996
MacroGenics,Nasdaq,Hälsovård,Biotech,MGNX,-0.665709381,0.039682541,-1.843346953,4.43915081,1.235496998,-0.210348663,0.060996571,29.74575996,13.80930996,0.753043175,-0.643835678,0.167224102,3.09059906,0.07705462,0.377726287
Magal Security Systems,Nasdaq,Industri,Affärskonsulter,MAGS,-0.402298851,0.111999998,31.48335075,0.831966519,0.822953224,-0.369565239,0.006792453,19.07895088,3.166544914,0.626070082,0.36144577,0.044778762,13.57392979,751.1251221,0.974296689
Magellan Health,Nasdaq,Hälsovård,Sjukhus & Vårdhem,MGLN,-0.184332485,0.05492537,23.19522095,0.1815577,0.929935575,-0.686440735,0.007024496,-4.111111164,115.6652985,0.605606973,0.009892464,0.04258944,5.106901169,1.373790026,4.282310963
Taronis Technologies,Nasdaq,Kraftförsörjning,Bioenergi,TRNX,-0.976484833,0.050268102,-0.01616689,0.110701397,0.058498438,0.127500057,0.091402073,4.254716873,0.040355738,1.304119945,-0.07335681,0.007686118,38.85934067,4.073463917,3.165873051
Magyar Bancorp,Nasdaq,Finans & Fastighet,Banker,MGYR,-0.190140839,0.035967741,18.69919014,1.967643023,0.969571292,-0.376770477,0.08098361,8.835341454,0.994057715,2.373668909,-0.157894726,0.0275,-79.28642273,2.080251932,0.99118048
Maiden,Nasdaq,Finans & Fastighet,Försäkring,MHLD,0.247750397,0.091764708,-0.789913416,0.150051102,0.170319796,0.375,0.021606121,-67.07317352,5.462500095,18.4073391,-0.533406372,0.02807512,-18.46553993,0.190822393,0.236322299
MakeMyTrip,Nasdaq,Sällanköpsvaror,Resor & Nöjen,MMYT,-0.48947567,0.060985909,-9.341082573,2.582645893,1.103276968,0.266237984,0.02441314,18.76131058,1.687183022,3.234844923,-0.855089874,0.570247917,23.0366497,0.43287909,0.308336586
Malibu Boats,Nasdaq,Sällanköpsvaror,Bil & Motor,MBUU,-0.358231316,0.007843137,7.329111099,0.707949519,2.346122026,-0.038267612,0.818181763,23.2096405,2.500421047,9.852325439,-0.276048717,0.01308411,6.205777168,1.276790023,0.462717086
Malvern Bancorp,Nasdaq,Finans & Fastighet,Banker,MLVF,-0.432195129,0.079681282,9.084523201,1.861364007,0.622308671,0.299999962,0.04515419,-13,83.15099335,1.809285998,-0.614024467,0.031323409,-11.7285099,0.359575093,0.708831012
MAM Software,Nasdaq,Informationsteknik,Affärs- & IT-System,MAMS,0.648979568,0.002993197,39.85530853,4.054032803,8.718355179,-0.122305984,0.03188406,-25.82435036,18.9593792,0.964172482,-0.670157089,0.142857103,-5.138661861,0.292650998,0.490606487
Mammoth Energy Services,Nasdaq,Energi,Olja & Gas - Borrning,TUSK,-0.962422943,0.010830359,-0.381527185,0.04835549,0.045193519,-0.523809509,0.06338028,11.36363983,0.072873771,0.550893426,0.611544495,0.01807034,15.07516003,0.70940119,1.488391995
Manhattan Associates,Nasdaq,Informationsteknik,IT-Konsulter,MANH,0.045590043,0.05319767,45.26683044,6.12338686,26.59539986,0.070923686,0.00162465,19.40813065,3.261012077,1.964153051,-0.360351486,0.048854961,6.270943165,2.20222497,1.226773977
Manhattan Bridge Capital,Nasdaq,Finans & Fastighet,Fastighet - REIT,LOAN,-0.376190491,0.0169697,8.56022644,5.21218586,1.152981043,-0.42,0.071096768,8.285714149,0.359809399,0.292593211,0.274739151,0.01159474,161.1510925,16.14100075,2.610395908
Manitex,Nasdaq,Industri,Industrimaskiner,MNTX,-0.478368416,0.05826087,-9.784373283,0.370100498,1.045753956,-0.463414688,0.01654412,4.583333015,0.327661991,0.503273427,-0.700636978,0.237234001,-3.727200985,0.528750181,0.197240904
Mannatech,Nasdaq,Dagligvaror,Livsmedel,MTEX,-0.399184113,0.043659039,7.65177393,0.155642301,0.900060177,-0.258249645,0.061802568,6.430347919,0.344659388,3.589798927,-0.168316898,0.059523811,1.274929047,1.235944986,0.918195486
MannKind,Nasdaq,Hälsovård,Biotech,MNKD,-0.245508976,0.022935779,-4.747550964,4.23319912,-1.400609016,-0.143656731,0.01812652,26.5625,3.26218605,0.826520085,-0.029425204,0.002820212,18.42948914,2.420496941,2.044049025
ManTech,Nasdaq,Informationsteknik,IT-Konsulter,MANT,0.441208229,0.009818182,28.31508064,1.449113965,2.160640001,0.127118702,0.003111111,6.267672062,9.947136879,0.92845732,0.089614153,0.01903795,29.04486084,0.936109424,2.505837917
Marathon Patent,Nasdaq,Finans & Fastighet,Kapitalförvaltning,MARA,-0.86543808,0.0196347,-0.843880177,3.178829908,1.032855988,-0.231982002,0.016923079,2.544775963,2.404165983,0.634428203,0.301492577,0.008944954,14.16504002,1.97931397,0.762460589
Marchex,Nasdaq,Sällanköpsvaror,Marknadsföring,MCHX,-0.668058472,0.046004839,-17.88525963,0.663239121,0.705051124,-0.073684216,0.01111111,-1.46033895,0.848796308,2.542841911,-0.185714302,0.18,8.073654175,3.942382097,0.526631773
Marin Software,Nasdaq,Informationsteknik,IT-Konsulter,MRIN,-0.70625,0.034375,-0.724191129,0.195817396,0.455940187,-0.629629593,0.047368422,-3.333333015,22.59452057,0.603494883,-0.273185501,0.110957003,12.51953983,91.2784729,0.774711192
MarketAxess,Nasdaq,Finans & Fastighet,Kapitalförvaltning,MKTX,0.530536766,0.034445641,73.67182922,29.50517082,19.5918808,-0.473684196,0.130781898,-0.454545498,0.056333911,-2.568448067,0.291390781,0.025641029,26.71232986,5.296607971,3.318830013
Marlin Business Services,Nasdaq,Finans & Fastighet,Banker,MRLN,-0.634393768,0.07122807,3.612426996,0.783370912,0.446886092,-0.192307701,0.05447155,13.46154022,0.288734198,0.394182086,-0.5,0.04465117,6.342183113,0.355129987,0.535397887
Marriott,Nasdaq,Sällanköpsvaror,Hotell & Camping,MAR,-0.385963554,0.04206008,21.7578907,1.277336955,38.10572052,-0.216814156,0.03095238,6.766055107,0.274238586,0.470022589,-0.642685852,0.241610699,115.5038986,0.3644768,0.76278019
Marrone Bio Innovations,Nasdaq,Material,Kemikalier,MBII,-0.567597389,0.044349012,-2.113296986,3.163120985,3.943898916,-0.204101563,0.005194805,-1018.75,15.69295025,0.603335798,-0.166666622,0.075,7.11743784,5.988481998,0.669374824
Marten Transport,Nasdaq,Industri,Tåg- & Lastbilstransport,MRTN,0.162841568,0.006138614,19.20404053,1.380445957,1.94797802,-0.313953514,0.052222219,11.38996029,0.250874311,0.561009824,-0.272727242,0.0625,-4.522328854,0.299224198,0.409518689
Marvell Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MRVL,0.075400233,0.044444451,10.89443016,6.275530815,1.951779008,-0.014545441,0.03015075,-12.05784035,17.99463081,15.39346027,0.145833378,0.035272729,-36.66667175,3.481178999,0.141135007
Masimo,Nasdaq,Hälsovård,Medicinsk Utrustning,MASI,0.420013199,0.1076159,56.07904053,11.03363991,8.860336304,0.199999924,0.017525769,-0.720000029,-1.290526032,3.999294996,-0.02290076,0.0125,-18.5035305,7.065690994,2.147475004
Match,Nasdaq,Informationsteknik,Internettjänster,MTCH,0.280769234,0.01081081,40.50646973,10.02715969,64.31916046,0.59316433,0.02988611,-2.793889999,1.801769018,1.684473038,-0.302325554,0.06666667,-13.63636017,1.37767899,0.482514501
Matrix Service,Nasdaq,Energi,Olja & Gas - Service,MTRX,-0.496388016,0.01879006,-362.8252869,0.184052795,0.806455195,-0.077586231,0.04594594,35.15111923,1.949208021,3.416609049,-0.037735879,0.00254902,-54.31309891,13.63341999,1.942649961
Mattel,Nasdaq,Sällanköpsvaror,Fritid & Sport,MAT,-0.3125,0.116735497,-15.15643024,0.716728628,6.565919876,-0.227272758,0.01780822,10.80051041,1.159939051,2.470029116,-0.378378372,0.2173913,-6.371191025,-38.45858002,0.531009614
Matthews,Nasdaq,Sällanköpsvaror,Marknadsföring,MATW,-0.389742241,0.02807018,-14.08314991,0.479986489,1.026623011,-0.243243217,0.01841536,-12.72727013,0.142638296,7.537279129,0.17105257,0.009630818,-51.65837097,45.47546005,3.482371092
Maxim Integrated Products,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MXIM,-0.102866764,0.05454545,18.67453003,6.573557854,8.311759949,0.246753216,0.047438331,-26.90265083,3.127790928,1.329720974,-0.734693909,0.07692307,7.784430981,8.490620613,2.144831896
MCBC,Nasdaq,Sällanköpsvaror,Bil & Motor,MCFT,-0.674438324,0.050632911,7.941267014,0.314662308,1.648715019,-0.491480827,0.04903923,-6.521483898,0.867426515,1.527117968,-0.518181801,0.158490601,-1.656147003,0.2355946,1.447656989
McGrath Rent,Nasdaq,Industri,Stödtjänster & Service,MGRC,-0.079436007,0.069686408,13.61820984,2.281198978,2.051630974,-0.178807907,0.042172518,-36.15159988,71.65538788,0.779843628,-0.960144958,1.363636017,-0.123015001,0.023522999,0.566996515
MDC Partners,Nasdaq,Sällanköpsvaror,Marknadsföring,MDCA,-0.4528302,0.007022107,-4.719284058,0.059121039,-0.381083012,-0.142857189,0.091816368,-11.8644104,0.310182691,0.867840528,-0.400000038,0.08333333,6.876791,0.231410995,0.767229319
Medallion Financial,Nasdaq,Finans & Fastighet,Banker,MFIN,-0.574127922,0.020057471,-40.46960831,0.544760525,0.274425596,-0.303867455,0.045448718,-0.940298498,35.17910004,16.4691906,-0.055555582,0.004117647,-19.93745041,6.85486412,4.009365082
Medical Transcription Billing,Nasdaq,Hälsovård,Medicinsk Utrustning,MTBC,0.440329208,0.042689662,-11.65888977,1.329388022,1.999704003,-0.142105217,0.022396269,-5.992647171,1.709225059,3.018134117,-0.273504257,0.045882349,166.3404999,5.455285072,3.984424114
Medidata Solutions,Nasdaq,Informationsteknik,IT-Konsulter,MDSO,0.319124584,0.002820513,132.4239044,8.414424896,8.721439362,2.076922913,0.02355372,-1.173020005,3.687845945,2.676167965,-0.217948685,0.04098361,5.815062046,5.461662769,0.608160794
Mediwound,Nasdaq,Hälsovård,Läkemedel,MDWD,-0.589690704,0.024000001,26.18420982,1.702903032,3.568696976,0.085365887,0.04978261,44.0594101,1.843605042,1.135174036,-0.33783783,0.114285698,8.358922005,1.772400022,3.62748909
Medpace,Nasdaq,Hälsovård,Biotech,MEDP,0.418822403,0.094230766,31.18851089,3.492301941,4.139935017,0.125874157,0.081967211,6.59295702,5.067961216,0.780619681,-0.695121918,0.073600001,2.022654057,0.354049206,0.198326901
MEI Pharma,Nasdaq,Hälsovård,Biotech,MEIP,-0.213836498,0.223243198,-5.010019779,58.31811142,3.428834915,0.059999943,0.05454545,7.029178143,2.846847057,0.46560511,-0.282730942,0.052491598,5.390883923,5.915843964,0.820190787
MeiraGTx,Nasdaq,Hälsovård,Biotech,MGTX,-0.275272198,0.481902809,-8.468108177,38.69626999,2.695729017,1.884615479,0.045853658,-18.75,1.004047036,3.548471928,-0.099818525,0.035967741,9.62359333,7.35948801,1.018174052
Melinta Therapeutics,Nasdaq,Hälsovård,Biotech,MLNT,-0.90384613,0.0425,-0.019991919,0.084465832,-0.113583997,-0.611538391,0.1501686,-21.12970924,9.364632607,6.156805038,-0.283921547,0.0365115,15.72511005,0.779155612,10.6553297
Mellanox Technologies,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MLNX,0.026242971,0.01818182,33.81589127,5.129744053,4.122073174,-0.35897438,0.057915058,4.36046505,0.02704097,0.30139181,-0.463272743,0.105691099,2.527396917,0.153884798,0.338670701
Mer Telemanagement Solutions,Nasdaq,Informationsteknik,IT-Konsulter,MTSL,-0.453850327,0.057082291,-26.10965919,0.695628703,1.163414001,-0.225806465,0.027275989,-600,0.835910976,6.119071007,-0.268041248,0.0762324,8.944881439,0.993590772,3.479197025
MercadoLibre,Nasdaq,Informationsteknik,Internettjänster,MELI,0.113969803,0.04546154,-159.1087952,12.16646004,13.41907024,-0.427629547,0.115473404,12.30510044,0.578137219,0.929890811,-0.423030243,0.035168071,16.8316803,2.043140888,2.646183014
Mercantile Bank,Nasdaq,Finans & Fastighet,Banker,MBWM,-0.348198471,0.051536312,7.320795059,2.289433002,0.87022543,-0.280688648,0.036984351,16.56040001,0.540194988,3.195538998,-0.828415298,0.127388496,1.81712997,0.09744519,-0.056881331
Mercer,Nasdaq,Material,Skogsbolag,MERC,-0.432542381,0.004937238,-56.93877029,0.338162392,0.998022795,3.716981506,0.03141953,-89.2857132,5.422318935,5.695445061,-0.347962379,0.004230769,24.70309067,3.98723197,2.338782072
Merchants Bancorp,Nasdaq,Finans & Fastighet,Banker,MBIN,-0.394876289,0.02550725,5.781809807,1.855126977,0.601592183,-0.447245522,0.02395257,12.17481041,0.914048016,5.433722973,0.016964316,0.010649689,54.10926056,8.582702637,6.019782066
Mercury Systems,Nasdaq,Industri,Militär & Försvar,MRCY,0.17737793,0.01932367,65.90486145,5.876812935,3.225265026,-0.429220924,0.067480721,25.74331093,1.804708004,0.971813381,-0.268867912,0.059032259,6.774476051,5.793237209,0.652687311
Meridian Bancorp,Nasdaq,Finans & Fastighet,Banker,EBSB,-0.354018936,0.02213156,8.400584221,2.19244504,0.802954197,-0.219123478,0.003277439,16.9550209,1.689221978,1.051231027,-0.276190453,0.01842105,10.4309597,7.498150826,0.584366381
Meridian Bioscience,Nasdaq,Hälsovård,Medicinsk Utrustning,VIVO,-0.173878841,0.076240001,23.59020042,2.283221006,2.279320955,-0.741501465,0.03634259,-0.646017671,0.717991889,0.104298502,-0.245762711,0.060224719,33.71212006,22.23152924,0.694871426
Merit Medical Systems,Nasdaq,Hälsovård,Hälsovård & Hjälpmedel,MMSI,-0.429510841,0.295499992,367.0794983,1.974089026,2.067413092,-0.580610046,0.057304349,-51.33332825,0.391297013,0.745724916,-0.195729561,0.04646018,5.407991886,4.923402786,0.681464016
Mersana Therapeutics,Nasdaq,Hälsovård,Biotech,MRSN,0.858037491,0.03333333,-13.72185993,9.589849472,5.157858849,-0.135494595,0.01617819,19.4538002,6.241984844,3.895832062,-0.351351318,0.02403846,45.21738815,16.35153961,0.617136896
Merus,Nasdaq,Hälsovård,Biotech,MRUS,-0.172554321,0.01797753,-5.348439217,11.29942989,2.679246902,-0.152445974,0.046365581,-20.20064926,366.740387,0.719231129,-0.009523869,0.01038462,-52.31388092,-283.2312927,0.763183296
Mesa Laboratories,Nasdaq,Industri,Mätning & Analys,MLAB,-0.026976526,0.01290323,199.598999,8.905602455,4.180484772,-0.402319374,0.00858209,-32.62987137,0.555423975,2.807651043,-0.150000038,0.021078429,4.465848923,4.106193066,0.728903711
Meta Financial,Nasdaq,Finans & Fastighet,Nischbanker,CASH,-0.161556072,0.166666698,6.887994766,2.073807955,0.81775111,-0.410891037,0.02560976,11.3010397,0.842305481,2.484162092,-0.417040329,0.058461542,5.251252174,4.409050941,0.449283212
MGE Energy,Nasdaq,Kraftförsörjning,Elförsörjning,MGEE,0.064544559,0.039711189,28.8279705,4.402555943,2.926827908,-0.190332298,0.058125,352.6315918,36.37778091,0.704156816,-0.19851572,0.038194439,2.238574028,2.131731033,0.577754319
MGP Ingredients,Nasdaq,Dagligvaror,Bryggeri,MGPI,-0.561157455,0.020647769,15.3306303,1.630308032,2.55962491,0.016806722,0.01614907,7.427869797,0.261492103,-5.250796795,-0.349282341,0.039215691,2.456203938,2.337073088,0.519697011
Michaels Companies,Nasdaq,Sällanköpsvaror,Detaljhandel,MIK,-0.771833191,0.222222195,1.631780028,0.083936431,-0.294323713,-0.530612221,0.039152119,-7.419354916,4.466764927,6.657733917,-0.272853127,0.077333331,-8.09685421,-14.13844967,0.570100725
Microchip Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MCHP,-0.140729847,0.008256881,32.43349838,3.719017982,3.49454999,-0.87727272,0.01818182,-0.139175296,0.036002189,0.310133815,-0.423675995,0.05297297,32.62786102,0.759462476,2.832214117
Micron Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MU,0.133539677,0.047498589,23.86249924,2.701843977,1.430284977,-0.183364811,0.00748503,4.039270878,3.68245697,0.729562819,0.040129066,0.043503332,15.23340034,4.89115715,7.282413006
Microsoft,Nasdaq,Informationsteknik,Affärs- & IT-System,MSFT,0.436130638,0.02119205,32.13214874,9.847601891,12.00656033,-0.053272486,0.053703699,-10.73894978,-12.6573801,0.882159114,-0.259375038,0.006540084,27.17889977,4.975105762,2.663172007
MicroStrategy,Nasdaq,Informationsteknik,Affärs- & IT-System,MSTR,-0.160305328,0.02326807,38.02909851,2.631304026,2.516273975,-0.931818161,0.01680473,-0.669642925,0.119331203,0.097564913,-0.134615364,0.044444451,6.016043186,0.265106499,1.138268948
Microvision,Nasdaq,Informationsteknik,Elektronisk Utrustning,MVIS,-0.691262131,0.033766229,-1.336133957,4.502066135,-10.05918026,-0.412307663,0.060091739,9.351284981,0.154627293,1.709342003,-0.295258636,0.09938838,6.374269009,5.768436909,0.663198888
Micronet Enertec Technologies,Nasdaq,Industri,Militär & Försvar,MICT,-0.093942223,0.028674729,-2.3904109,21.90699005,3.221220016,-0.178999062,0.022789121,8.176870346,0.838781893,1.397827029,-0.259818726,0.0122449,10.41224003,1.40811801,1.328382969
Mid Penn Bancorp,Nasdaq,Finans & Fastighet,Banker,MPB,-0.255881081,0.05166667,8.649971008,1.60431695,0.642822027,-0.579710121,0.05294117,14.12337971,0.681093872,0.862126827,-0.421785583,0.02017204,9.191539764,0.73837328,0.876376927
Middleby,Nasdaq,Sällanköpsvaror,Hemelektronik,MIDD,-0.59958477,0.025641029,8.532288551,1.025274038,1.558568954,-0.20321619,0.05120482,-16.96666908,0.771627128,0.582178771,-0.417746124,0.1256952,7.592905998,0.283174902,1.971179962
Middlefield Banc,Nasdaq,Finans & Fastighet,Banker,MBCN,-0.161839905,0.01647059,8.80953598,2.028691053,0.802862585,0.476399536,0.03688571,18.27445984,0.636748075,1.949597001,-0.661764755,0.03478261,5.793450832,0.495830297,0.685316801
Middlesex Water,Nasdaq,Kraftförsörjning,Vattenförsörjning,MSEX,0.174614906,0.01968544,31.48469925,8.1990242,3.386478901,-0.677165375,0.047199998,-2.194860935,0.478452891,0.455167294,0,0.05454545,8.190617561,6.255930901,0.921100616
Midland States Bancorp,Nasdaq,Finans & Fastighet,Banker,MSBI,-0.381954842,0.049320989,7.286588192,1.608988047,0.606533825,0.032448292,0.01203369,17.80264091,1.447054029,1.998325944,0.074829936,0.050632911,8.51293087,6.994130135,0.95659858
MidWestOne Financial,Nasdaq,Finans & Fastighet,Banker,MOFG,-0.309140682,0.012089109,6.884552002,1.787719011,0.640795171,0.171806107,0.033146069,-21.26299095,1.151407003,0.980500817,-0.027118683,0.069686408,14.64286041,11.00160027,0.920366228
Mimecast,Nasdaq,Informationsteknik,Betalning & E-handel,MIME,-0.305030174,0.017924531,-317.4631958,5.329822063,9.607263565,-0.616858253,0.063176889,25.31645966,0.183816701,0.409455001,-0.115492878,0.02420382,15.31707001,2.512510061,1.263921022
Mind CTI,Nasdaq,Informationsteknik,IT-Konsulter,MNDO,-0.166666679,0.037094879,7.193535805,1.602133036,1.655303955,-0.606651382,0.02756892,-1.665048957,-1.732377052,0.476383209,-0.17333334,0.022516129,3.735840082,3.507168055,0.708554924
Miragen Therapeutics,Nasdaq,Hälsovård,Biotech,MGEN,-0.797939148,0.007519855,-0.447612613,4.674042225,1.323531032,-0.215686264,0.01020408,-2.881844044,228.3377075,0.682072222,-0.516326561,0.05223629,15.88471985,1.545447946,1.355417013
Mirati Therapeutics,Nasdaq,Hälsovård,Biotech,MRTX,0.292140007,0.079470201,-14.98999023,1010.979004,8.81940937,-0.19362999,0.008705882,10.74219036,9.139597893,0.705765605,-0.205673809,0.003928571,20.81784058,5.87634182,3.774970055
Misonix,Nasdaq,Hälsovård,Medicinsk Utrustning,MSON,-0.395997887,0.02392947,-18.55386925,3.541110039,1.392339945,-0.416666641,0.01117318,-4.069766998,10.9910202,0.366313308,-0.186335449,0.027480919,4.422688007,13.72937965,0.613609195
Mitcham Industries,Nasdaq,Energi,Olja & Gas - Service,MIND,-0.761026306,0.0268169,-0.8046965,0.26469031,0.220651001,0.148897057,0.007790368,9.580012321,9.287940025,1.147693038,-0.370731697,0.113953505,12.12405968,0.268325001,0.962866008
Mitek Systems,Nasdaq,Informationsteknik,Affärs- & IT-System,MITK,-0.32715004,0.0739013,107.8377991,3.665118933,2.92403698,-0.200000038,0.080432739,10.68799973,0.712990999,1.526870966,-0.131274109,0.06666667,-7.978724003,-11.40038013,0.728282988
MKS Instruments,Nasdaq,Industri,Mätning & Analys,MKSI,-0.092983484,0.043872919,35.42182159,2.59305501,2.434689999,-0.370473557,0.01348974,6.200273991,3.306889057,0.490090489,-0.584699516,0.217368393,2.490170002,0.933129191,0.336995006
MMA Capital Management,Nasdaq,Finans & Fastighet,Nischbanker,MMAC,-0.151244402,0.005287009,1.548032999,15.50691986,0.53952229,-0.342431183,0.05,11.51173973,0.544790924,0.89317739,-0.919444427,0.642758636,0.962176502,0.239566907,0.27060619
Mobile Mini,Nasdaq,Industri,Tåg- & Lastbilstransport,MINI,-0.232248478,0.02843451,13.80613041,1.870221019,1.361773014,0.052631617,0.01855422,-10.86956978,23.6050396,6.08917284,-0.150862036,0.048324871,13.89673042,2.743046045,3.500260115
MobileIron,Nasdaq,Informationsteknik,Affärs- & IT-System,MOBL,-0.198198261,0.02666667,-10.01801014,2.444152117,13.93488979,-0.2189781,0.053103452,8.642972946,0.108482599,0.560536325,-0.087500038,0.022831049,8.177744865,1.726537943,1.453569055
Molecular Templates,Nasdaq,Hälsovård,Biotech,MTEM,1.543548584,0.025785661,-8.579977989,32.28297043,6.978118896,0.052173972,0.0147929,6.82459116,7.022766113,0.728762805,-0.382345963,0.063274269,6.235888004,0.790816724,0.952679813
Momenta Pharmaceuticals,Nasdaq,Hälsovård,Biotech,MNTA,1.137184143,0.07475687,-10.13768005,144.4284058,7.585300922,-0.616182556,0.024222939,-0.463136792,0.570501983,0.362415493,0.420289879,0.06030612,7.948093891,1.518741012,1.354992032
Monaker,Nasdaq,Sällanköpsvaror,Media & Publicering,MKGI,-0.423493919,0.023536041,-2.051572084,34.76345825,2.109509945,-0.921052628,0.0618644,-0.038141809,0.662892997,0.193753198,-0.31137722,0.083739128,4.522218227,3.580832958,0.802345872
Monarch Casino & Resort,Nasdaq,Sällanköpsvaror,Betting & Casino,MCRI,-0.396467323,0.096205235,16.65492058,2.0648489,1.507879972,-0.616379242,0.032853329,2.151838064,0.660767317,0.363937497,-0.12792963,0.005285555,-97.06522369,1.043234944,0.59719342
Mondelez,Nasdaq,Dagligvaror,Livsmedel,MDLZ,0.094798088,0.056910572,20.50943947,3.023897886,2.867908001,0.267716522,0.050111861,30.66374969,3.099560022,4.483372211,0.260504131,0.029333329,-35.3773613,1.241979957,1.060719013
MoneyGram,Nasdaq,Informationsteknik,Betalning & E-handel,MGI,-0.391666641,0.104838696,-1.753543019,0.071268812,-0.380979806,-0.426966324,0.02,12.37864017,0.171044901,1.177548051,-0.071428595,0.02461539,18.45541954,2.608212948,2.130790949
MongoDB,Nasdaq,Informationsteknik,Affärs- & IT-System,MDB,0.043344378,0.056910572,-47.48701096,20.27409935,103.1884995,-0.21167881,0.001171489,15.31914997,1.932643056,1.452551007,-0.236820869,0.02324018,19.79644966,1.999253035,1.344216943
Monolithic Power Systems,Nasdaq,Informationsteknik,Elektronik & Tillverkning,MPWR,0.207829704,0.06267499,75.92072296,12.77248001,10.36872005,-0.128205118,0.05833333,-3.77777791,1.949303985,0.227247596,-0.17062933,0.080354128,3.268117905,3.034290075,0.627199113
Monongahela Power,Nasdaq,Finans & Fastighet,Banker,MVBF,-0.210244236,0.037307689,6.122732162,1.923014998,0.747307777,2.68421051,0.073455529,-11.82431984,651.6536865,3.073321104,-0.093333302,0.086911764,-10.64163017,8.58555603,0.931641817
Monotype Imaging,Nasdaq,Informationsteknik,IT-Konsulter,TYPE,0.002526522,0.02559485,31.8766098,3.358525038,2.467444897,0.319910641,0.056872039,44.62934875,4.569584846,5.743945122,-0.050000072,0.031578951,23.36064911,1.264971972,2.169532061
Monro,Nasdaq,Sällanköpsvaror,Bil & Motor,MNRO,-0.415587502,0.042682929,21.36374092,1.301645994,2.192667961,-0.226865711,0.01333333,21.59412956,2.014811993,1.051105022,-0.451492538,0.021768711,17.82682037,1.432307959,0.528483093
