Bolagsnamn,Lista,Sektor,Bransch,Ticker,Kursutveckling,Direktavkastning,PE,PS,PB,Kursutveckling2,Direktavkastning2,PE2,PS2,PB2,Kursutveckling3,Direktavkastning3,PE3,PS3,PB3
Altaba,Nasdaq,Finans & Fastighet,Fondförvaltning,AABA,-0.708060684,0.080753698,1.447927952,25.6799202,0.84561491,-0.295238075,0.03143589,43.51916885,9.222943306,9.906546593,-0.274524155,0.055499501,11.57102013,3.463992119,1.322962999
Altimmune,Nasdaq,Hälsovård,Biotech,ALT,0.022012591,0.01954242,-2.033792019,8.578041077,1.093243003,0.290390015,0.03757556,26.10778046,1.297314048,3.443842888,-0.019708693,0.006713287,6.703386784,0.527920783,1.919875026
Altisource Portfolio Solutions,Nasdaq,Finans & Fastighet,Fastighetsbolag,ASPS,-0.723694763,0.029611521,-0.37425071,0.1639148,-4.657999992,0.925925751,0.004074703,11.81818008,0.72257489,2.373399019,-0.22346365,0.095923262,7.125769138,1.039059043,0.352146804
Altra Industrial Motion,Nasdaq,Industri,Industrimaskiner,AIMC,-0.40354084,0.03138201,9.908219337,0.684210002,0.652816713,-0.412276192,0.044593091,7.161108971,0.543449283,0.691015124,-0.604609909,0.112107601,-1.205731034,0.404087514,0.758510172
AMAG Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,AMAG,-0.398400002,0.056206088,-0.548616827,0.780083776,0.893590629,-0.108635063,0.065486732,13.21689987,0.82701689,1.226806998,-0.281282368,0.041726618,23.99448013,6.205173016,0.935934424
Amazon.com,Nasdaq,Sällanköpsvaror,Detaljhandel,AMZN,0.238874435,0.084033613,99.3088913,4.053491116,18.32247925,-0.298245602,0.04097311,66.66665649,3.713361979,3.028707027,-0.519725571,0.119047604,111.7021027,0.58844918,2.926595926
Ambac Financial,Nasdaq,Finans & Fastighet,Försäkring,AMBC,0.147830725,0.02211834,-4.55928278,1.964290023,0.661417484,-0.072644529,0.039281709,27.18148041,4.382983208,7.008398056,-0.459014473,0.033433349,21.21198082,0.838549674,1.868116021
Ambarella,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMBA,0.04193747,0.185185204,-36.70138168,7.343966961,3.748951912,-0.413145523,0.201799507,10.03209972,0.292476088,0.801942885,-0.350398178,0.035026269,24.72932053,0.290403485,1.909616947
AMC Networks,Nasdaq,Sällanköpsvaror,Media & Publicering,AMCX,-0.599167328,0.034890161,3.608208895,0.437005609,2.008734941,-0.130653267,0.072408538,30.40422058,0.797870576,3.766704082,0.155522232,0.031256399,81.90364075,10.56566048,5.805120945
Amdocs,Nasdaq,Informationsteknik,IT-Konsulter,DOX,0.132842655,0.041417832,17.04925919,2.015748978,2.344527006,-0.092307682,0.02308326,19.79866028,13.35311985,0.849430978,0.348636971,0.085106382,-3.077830076,0.246640697,0.446420491
SINTX Technologies,Nasdaq,Hälsovård,Medicinsk Utrustning,SINT,-0.927121277,0.02471216,-0.096367292,1.64091897,0.2173381,-0.663414612,0.04737936,-1.801095963,-2.321257114,0.385018289,-0.243279572,0.007104796,20.62459946,1.559231997,1.804649949
Amedisys,Nasdaq,Hälsovård,Sjukhus & Vårdhem,AMED,0.574980125,0.0520156,51.74010086,3.283813,10.02721977,-0.270902996,0.02967,13.75393963,0.284572512,2.129014015,-0.211544456,0.05104867,28.62483025,7.596011162,2.718312979
Amerco,Nasdaq,Industri,Tåg- & Lastbilstransport,UHAL,-0.310744171,0.144812698,15.9047699,1.31330502,1.242781043,-0.158894653,0.048989592,49.69387817,9.394223213,0.895223498,-0.318326836,0.007020281,32.07672882,0.791852713,1.264853954
Ameri,Nasdaq,Informationsteknik,IT-Konsulter,AMRH,-0.890089417,0.006398976,-0.336122304,0.060160581,0.226076201,-0.306791534,0.059479561,-28.03030014,25.77928925,0.745591521,-0.44613533,0.0506146,8.126928329,3.057765961,0.886284113
American Airlines,Nasdaq,Industri,Flygtransport,AAL,-0.655664444,0.037873271,3.147562981,0.111756697,-43.34643173,0.538983002,0.082503109,52.15393066,1.471776962,3.883459091,-0.66475502,0.062986002,36.12360001,0.273673713,0.497253686
Stabilis Energy Inc,Nasdaq,Energi,Olja & Gas - Transport,SLNG,0.063139915,0.025834799,-15.86857033,2.223613977,1.542793989,-0.705882339,0.0466435,-0.697211087,1.386638045,0.317610592,-0.182159843,0.036923771,9.169837952,0.848794281,2.665102959
American National Bankshares,Nasdaq,Finans & Fastighet,Banker,AMNB,-0.35636158,0.043987231,11.2747097,2.666079044,0.772997916,-0.462999153,0.023142791,-7.666294098,0.817704618,0.391833693,-0.23111784,0.007396279,12.1014204,1.484395027,2.081366062
American National Insurance,Nasdaq,Finans & Fastighet,Försäkring,ANAT,-0.34007431,0.035571139,3.465645075,0.588202775,0.358885109,-0.37269371,0.121621599,21.17061043,3.405381918,2.651093006,-0.651352081,0.209334202,3.853375912,0.230158806,1.051494002
American Outdoor Brands,Nasdaq,Sällanköpsvaror,Fritid & Sport,AOBC,-0.164426079,0.0413763,30.6641407,0.71710068,0.987683117,0.352040901,0.049701791,21.68103027,7.842247009,0.663323283,0.02251339,0.03609457,10.89997005,0.280960113,1.12964797
American Public Education,Nasdaq,Sällanköpsvaror,Konsumentservice,APEI,-0.258392391,0.01017699,38.83871078,1.276718974,1.231701016,0.02080524,0.133459396,18.03755951,1.174435973,2.027923107,-0.218412876,0.01917178,6.947256088,0.659893274,1.167502046
American River Bankshares,Nasdaq,Finans & Fastighet,Banker,AMRB,-0.185198727,0.040928841,10.93820953,2.355469942,0.729292393,-0.205250626,0.023541451,6.81051302,0.282168686,1.133453012,-0.606406097,0.05517241,4.654596806,0.121065304,0.557172
American Software,Nasdaq,Informationsteknik,Affärs- & IT-System,AMSWA,0.145426035,0.022214079,58.38980103,4.170412064,3.91922307,-0.209080391,0.01745636,23.1563797,0.355776012,2.264596939,0.034971833,0.004910943,41.23746109,5.29766798,3.134628057
American Superconductor,Nasdaq,Industri,Elektroniska komponenter,AMSC,-0.54124115,0.01707366,-6.782811165,2.185084105,1.706611991,-0.224137955,0.271954708,123.6264038,0.790892124,1.893427014,-0.632221107,0.073572559,8.593538284,0.610740423,2.286729097
American Woodmark,Nasdaq,Sällanköpsvaror,Möbler & Inredning,AMWD,-0.404583626,0.166833191,10.59560013,0.535553575,1.288632035,-0.846789017,0.1040312,21.9736805,0.128645003,-1.761523008,-0.687772903,0.186480198,12.95681,1.634106994,0.419582009
Americas Car-Mart,Nasdaq,Sällanköpsvaror,Bil & Motor,CRMT,-0.324522743,0.150668297,7.855191231,0.586508811,1.457494974,-0.022010267,0.00709563,95.96832275,5.496955872,5.750537872,-0.139151392,0.02181088,13.90810013,1.121346951,3.659693956
Ameris Bancorp,Nasdaq,Finans & Fastighet,Banker,ABCB,-0.330180817,0.005152149,8.742692947,2.629898071,0.67770642,-0.206896553,0.01737089,-5.348836899,78.79200745,1.635635972,-0.583739891,0.07421875,3.851264954,0.121367797,0.677250385
Amerisafe,Nasdaq,Finans & Fastighet,Försäkring,AMSF,0.140446663,0.124476995,13.95324993,3.487153053,3.00207305,-0.793548355,0.109173603,-0.198265195,0.311494201,0.286110789,-0.565350723,0.066358018,3.106764078,0.310125411,0.949216187
AmeriServ Financial,Nasdaq,Finans & Fastighet,Nischbanker,ASRV,-0.325062027,0.03901763,7.870369911,0.93229419,0.470495909,-0.313432865,0.001760563,-2.738095045,0.4246777,0.671456993,-0.438576813,0.047827821,-5.398021221,0.526177824,1.851485968
Ames National,Nasdaq,Finans & Fastighet,Banker,ATLO,-0.25289505,0.04545455,10.7446003,3.283449888,0.983348429,0.25,0.021379981,-27.5,1.828341961,3.247184992,-0.753012085,0.04492939,-37.63285065,0.478421211,0.51288873
Amgen,Nasdaq,Hälsovård,Läkemedel,AMGN,0.184829235,0.025897591,17.61306953,5.741353989,13.86637974,0.06591332,0.02717391,13.41709042,16.48207092,0.858550012,0.420479279,0.030674851,14.87905025,1.789047956,1.02661705
Amicus Therapeutics,Nasdaq,Hälsovård,Biotech,FOLD,-0.25,0.01553453,-7.022396088,14.59033966,5.580942154,0.104477644,0.037074921,28.81620026,1.377995014,1.878119946,-0.581352844,0.109170303,5.064130783,0.97746563,0.479454398
Amkor Technology,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMKR,0.001646638,0.033370409,18.1267395,0.542199671,1.118960023,-0.201754398,0.0359745,-5.870967865,0.97231102,3.245363951,-0.506071815,0.05879209,5.602131844,0.178631797,0.902727187
Amphastar Pharmaceuticals,Nasdaq,Hälsovård,Läkemedel,AMPH,-0.207528954,0.01325758,16.74485016,2.372507095,2.005408049,-0.475806465,0.043243241,14.28571033,0.285577297,1.344702959,0.124802113,0.031479149,57.36074829,8.788276672,2.854824066
Amtech Systems,Nasdaq,Industri,Industrimaskiner,ASYS,-0.28908556,0.047918949,42.42958069,0.840494215,0.779461384,-0.157759609,0.04206099,20.48879051,4.667683125,8.164566994,-0.653190918,0.019493181,5.856832981,0.097844437,0.382346809
Amyris,Nasdaq,Material,Kemikalier,AMRS,-0.168989544,0.02405581,-0.894263208,1.840731025,-1.097895026,-0.529147987,0.031796501,-4.244139194,0.452531904,1.012331009,-0.772382355,0.131428604,3.589744091,0.381199986,-1.435058951
Analog Devices,Nasdaq,Informationsteknik,Elektronik & Tillverkning,ADI,-0.097977457,0.198198204,31.85331917,6.593176842,3.245132923,-0.600858345,0.238095207,3.997134924,0.411727905,-1.017016053,-0.578367348,0.05421103,3.4101789,0.801448524,0.810504377
AnaptysBio,Nasdaq,Hälsovård,Biotech,ANAB,-0.79710701,0.036360021,-4.445124149,54.47592926,1.07604599,-0.45569622,0.053866668,-10.38646984,0.501913428,0.937817693,-0.170892067,0.01491129,17.82938004,4.341213226,2.290568113
Andersons,Nasdaq,Dagligvaror,Jordbruk,ANDE,-0.471177177,0.122699404,31.50758934,0.071132787,0.596921325,0.025032163,0.02404696,29.20095062,3.320060015,5.628498077,0.34961544,0.008015028,24.06425095,1.449673057,6.002861023
ANGI Homeservices,Nasdaq,Informationsteknik,Affärs- & IT-System,ANGI,-0.640862961,0.02563344,84.22618866,2.139246941,2.158644915,-0.211629276,0.007989348,9.156667709,1.11143899,1.380764008,-0.073412476,0.05164649,42.86404037,3.593307018,1.861232996
AngioDynamics,Nasdaq,Hälsovård,Medicinsk Utrustning,ANGO,-0.577601433,0.187891407,-29.71463966,1.42663002,0.597339511,0.301587334,0.154838696,-11.9708004,16.76148987,6.005681038,0.336740837,0.007797271,34.88628006,3.587553024,-3.800777912
ANI Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ANIP,-0.3418964,0.00933126,91.54788208,2.671442032,2.593053102,0.229268303,0.188552208,22.7951107,0.885388196,2.408591986,-0.587025337,0.086206894,15.26204014,0.227523595,0.499862492
Anika Therapeutics,Nasdaq,Hälsovård,Läkemedel,ANIK,-0.023720384,0.01201942,16.5345192,3.905019045,1.551970959,-0.416666679,0.1006178,112,2.727902889,1.771890998,-0.27802515,0.02198981,17.11178017,1.703778982,5.056839943
Ansys,Nasdaq,Informationsteknik,Affärs- & IT-System,ANSS,0.344236374,0.01858633,48.70774841,14.4107399,6.325725079,0.12,0.988467865,-2.506714106,12.08473969,3.259776115,-0.093994732,0.031412101,16.31328964,1.383569002,2.525841951
Antares Pharma,Nasdaq,Hälsovård,Medicinsk Utrustning,ATRS,-0.03873235,0.03253772,-218.3999939,3.641520977,8.276207924,-0.322399979,0.004989605,7.28915596,1.594566941,0.785705686,-0.313330059,0.037249279,13.36653042,5.227306843,1.805382013
Apogee Enterprises,Nasdaq,Industri,Byggmaterial,APOG,-0.495546532,0.004258717,8.068554878,0.357690513,0.960322797,-0.45604969,0.190669403,11.55198002,0.089220941,0.377719104,-0.580152092,0.066441102,-34.17070007,1.116155982,0.585813522
Apollo Endosurgery,Nasdaq,Hälsovård,Medicinsk Utrustning,APEN,-0.330330315,0.052548609,-1.751217008,0.921321213,22.00798988,-0.607142868,0.049779458,-1.536313057,0.661162794,0.418049395,-0.407766953,0.081967211,8.10092926,0.964416623,0.692963421
Apollo Investment,Nasdaq,Finans & Fastighet,Kapitalförvaltning,AINV,-0.434640541,0.07419899,9.432933807,2.158096075,0.473417908,-0.584905624,0.02202508,5.365853786,3.700799942,0.138911307,-0.160066719,0.024069481,17.47653008,1.629781008,3.835170031
Apollo Medical,Nasdaq,Hälsovård,Sjukhus & Vårdhem,AMEH,-0.211170197,0.030520151,38.24135971,0.949874997,2.780056953,0.213193893,0.003595275,20.0798893,2.742644072,-47.09749985,-0.817858734,0.243902397,3.237011909,0.093301609,0.452028006
AppFolio,Nasdaq,Informationsteknik,Affärs- & IT-System,APPF,0.216082211,0.01072727,98.58837128,13.41368008,26.02548981,0.027933002,0.016786079,22.43902016,6.734735012,5.774475098,-0.27972538,0.042390938,14.13578987,1.352848053,1.468405962
Appian,Nasdaq,Informationsteknik,Affärs- & IT-System,APPN,0.249923229,0.078470831,-52.56293869,10.54965019,13.38269043,-0.75,0.04161849,-0.365630686,-0.461351514,0.04934435,-0.110775108,0.047172189,15.58316994,2.320382118,1.242853045
Apple,Nasdaq,Informationsteknik,Datorer & Hårdvara,AAPL,0.443405266,0.038589981,22.67108917,4.702212811,14.05885029,-0.318032799,0.06147871,-7.152681828,-10.22173977,0.68727082,-0.024366498,0.02930403,25.52268982,11.34729958,2.201930046
Janone,Nasdaq,Sällanköpsvaror,Möbler & Inredning,JAN,-0.110385056,0.042280111,-0.393360496,0.145900205,0.495180309,-0.486111107,0.054945049,-2.478564024,-1.506978989,0.236542702,-0.809719696,0.064051242,-1.997761011,0.157961994,0.361855686
Applied DNA Sciences,Nasdaq,Informationsteknik,Elektronisk Utrustning,APDN,-0.825053787,0.028308389,-0.620787501,3.086345911,2.193015099,-0.531460648,0.059202061,-85.10204315,0.488180012,4.334478855,-0.45414608,0.202213306,-1.417469025,1.340342045,0.391231388
Applied Genetic Technologies,Nasdaq,Hälsovård,Biotech,AGTC,-0.172043018,0.030380559,-3.631732941,2.901235104,1.168292999,-0.25,0.04580153,-2.556818008,1.311126947,1.189152956,-0.354796333,0.007406036,-18.34766006,1.583857059,2.506546974
Applied Material,Nasdaq,Informationsteknik,Elektronik & Tillverkning,AMAT,0.220516319,0.02341357,17.34774971,3.211023092,5.568120956,-0.298319397,0.037973881,2.833870888,2.815155029,0.581750274,0.426985016,0.040466919,250.976593,8.673880577,1.809854984
Applied Optoelectronics,Nasdaq,Informationsteknik,Kommunikation,AAOI,-0.374331589,0.1465201,-2.477763891,0.864173889,0.602447808,-0.460352402,0.014945821,1507.692017,0.165303007,0.453137904,-0.138844128,0.030542281,29.6915493,11.30706978,3.12104702
Approach Resources,Nasdaq,Energi,Olja & Gas - Exploatering,AREX,-0.950562439,0.277777805,-0.152732193,0.103243701,0.01372772,-0.308333397,0.01883949,8.574379921,0.370574415,1.112370014,-0.422058029,0.05464962,8.280870438,0.665270925,1.035423994
Seelos Therapeutics,Nasdaq,Hälsovård,Läkemedel,SEEL,-0.833333282,0.03711287,-0.204057395,37.11914063,-1988.525024,-0.259459496,0.09090909,-24.46427917,6.158712864,0.806172788,-0.105179968,0.0385922,14.00566959,1.421913981,1.891229033
Aptevo Therapeutics,Nasdaq,Hälsovård,Biotech,APVO,-0.62907917,0.037230699,-0.281286687,0.42993331,1.177178979,-0.454853249,0.00444247,11.61058044,5.168844223,0.663539112,-0.249151707,0.045997419,8.472582817,2.055356026,2.854974985
Aptinyx,Nasdaq,Hälsovård,Läkemedel,APTX,-0.329048882,0.080839033,-1.525513053,24.00075912,0.869192779,0.444444427,0.237931004,-13,1.183091044,18.18593025,-0.148374081,0.01209253,28.60688019,2.943918943,5.052554131
Aqua Metals,Nasdaq,Material,Gruv - Industrimetaller,AQMS,-0.79240921,0.01031777,-0.733870029,7.484738827,0.73565942,-0.076718688,0.05,4.748888969,4.525002003,0.625531077,-0.178149948,0.047545118,13.68513012,1.510738969,1.203735948
AquaBounty Technologies,Nasdaq,Hälsovård,Biotech,AQB,-0.219298248,0.032,-2.701881886,206.2722015,1.620792985,-0.070631981,0.130434799,4.268396854,4.045512199,0.788554728,0.163614502,0.022282691,22.55431938,3.205221891,2.271085978
Arbutus Biopharma,Nasdaq,Hälsovård,Läkemedel,ABUS,-0.713136673,0.01533301,-0.370524287,11.53135014,0.952861011,-0.010795474,0.042211061,15.65929031,1.55102706,12.18465042,0.10174346,0.018146009,28.6844101,6.099646091,52.22335052
Arcadia Biosciences,Nasdaq,Material,Kemikalier,RKDA,-0.500794907,0.049029622,-0.693631411,23.22418022,3.523565054,-0.451754379,0.026173279,107.1428986,0.128206596,2.001215935,-0.771077652,0.407317085,2.381644011,0.990965605,0.191080496
ArcBest,Nasdaq,Industri,Tåg- & Lastbilstransport,ARCB,-0.430988388,0.04894249,12.68780041,0.162981302,0.638284802,-0.016393423,0.04613348,-26.08695984,2.02954793,9.518865585,-0.619446754,0.273127708,2.541992903,1.289726019,0.351578712
Arch Capital,Nasdaq,Finans & Fastighet,Försäkring,ACGL,-0.11067194,0.048936172,7.549750805,1.742787004,1.031919003,-0.272151947,0.037993181,-22.03064919,4.780463219,0.727754891,-0.216393051,0.005451448,10.20390034,0.359699398,1.604223013
Arcimoto,Nasdaq,Sällanköpsvaror,Bil & Motor,FUV,-0.667425995,0.01122807,-1.717646956,36.11777878,4.688130856,-0.418071289,0.029540589,7.619155884,0.416461408,0.890822828,-0.84015152,0.140995302,-3.026391029,0.41715911,0.235165104
Arcturus Therapeutics,Nasdaq,Hälsovård,Biotech,ARCT,1.308183899,0.029809549,-8.38170433,13.14352989,10.59401989,-0.341463394,0.021210499,-2.048557997,0.29260689,0.505458415,-0.319406815,0.041273832,13.60216999,1.588402987,3.466531992
Ardelyx,Nasdaq,Hälsovård,Biotech,ARDX,0.833780136,0.0207867,-4.645476818,115.0374985,3.254738092,-0.82781456,0.063831849,-0.1192661,0.41426909,-4.994540215,-0.46603775,0.049469972,30.64982033,2.111572027,1.227890968
Arena Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ARNA,0.029517174,0.003948667,6.349804878,3.037892103,2.286448956,0.254902,0.157379503,40.67797089,3.626746893,6.256381035,-0.116547766,0.024492071,7.442005157,1.347767949,0.966374576
Ares Capital,Nasdaq,Finans & Fastighet,Fondförvaltning,ARCC,-0.24034584,0.045,7.097086906,3.717657089,0.760757983,-0.469879494,0.01394729,31.25,2.252173901,1.907997966,0.062821031,0.017716219,17.17708015,1.329344988,4.527164936
Ark Restaurants,Nasdaq,Sällanköpsvaror,Restaurang & Café,ARKR,-0.408010483,0.011067131,9.833054543,0.249325395,0.969521105,0.11007452,0.05672461,3.898061037,3.561727047,0.846180916,-0.401464386,0.041943378,114.6233978,0.709472895,3.211527109
Arotech,Nasdaq,Industri,Elektroniska komponenter,ARTX,0.165369625,0.03690686,-125.313797,0.875192523,1.051607966,-0.181818123,0.02567246,-7.913248062,1.040048957,16.59861946,-0.303377571,0.01515152,12.62570953,0.629845023,1.430500984
ArQule,Nasdaq,Hälsovård,Biotech,ARQL,4.665722351,0.025408349,-58.13953018,505.3868103,15.75971031,-0.912755127,0.034057319,-0.160052404,0.037357081,-0.535270274,-0.149303913,0.04937923,12.16699028,1.062075019,1.528565049
Arrow Financial,Nasdaq,Finans & Fastighet,Banker,AROW,-0.214474087,0.04376368,10.71885014,3.663496971,1.332663059,-0.257425728,0.024599681,-375,5.82169199,2.027504921,-0.414348717,0.025953801,102.7466965,0.658266425,0.894882977
Arrowhead Pharmaceuticals,Nasdaq,Hälsovård,Biotech,ARWR,1.007096024,0.067146282,68.39658356,22.72649956,7.434515953,0.500000114,0.031715341,-0.25,3.086203098,0.207472205,-0.758364334,0.169230804,-0.423728794,0.120332301,0.203401297
Artesian Resources,Nasdaq,Kraftförsörjning,Vattenförsörjning,ARTNA,0.030470967,0.025302529,23.24419022,4.134830952,2.156708002,0.571428528,0.067547722,-4.268292904,-5.206449986,1.01906395,-0.065281925,0.041496601,13.99843979,1.61461997,1.676349044
Arts Way Manufacturing,Nasdaq,Industri,Industrimaskiner,ARTW,0.054455519,0.007530876,-7.324622154,0.389052689,0.813714027,0.213414669,0.07270083,16.6527195,11.72103977,0.868938923,-0.480825958,0.113636398,-7.599308968,0.542684078,0.515195072
Ascena Retail,Nasdaq,Sällanköpsvaror,Kläder & Skor,ASNA,-0.934033661,0.01380617,-0.01966645,0.003100629,0.204673901,-0.26599062,0.03244997,24.55636978,16.60993004,0.665304422,-0.60491024,0.02826371,8.133361816,1.291542053,1.029878974
Asia Pacific Wire & Cable,Nasdaq,Industri,Elektroniska komponenter,APWC,-0.59388649,0.033428631,-7.921636105,0.035988301,0.086120203,0.053418875,0.036964221,17.38977051,15.36841011,1.111803055,-0.742387314,0.224438896,11.80383968,2.415029049,0.523380995
Aspen Group,Nasdaq,Industri,Utbildning,ASPU,0.542268028,0.007431491,-21.4695797,3.593101025,3.896260023,-0.468599014,0.040186868,-66.26506042,5.575551987,0.505891085,-0.61605835,0.01520913,-1.647765994,0.455860198,0.205363497
Aspen Technology,Nasdaq,Informationsteknik,IT-Konsulter,AZPN,-0.087535324,0.039861009,27.86533928,11.28787994,17.34367943,-0.599644127,0.01724138,-3.515625,3.107033968,0.2201875,-0.085425014,0.01427134,-33.13830185,3.777048111,5.137815952
Assembly Biosciences,Nasdaq,Hälsovård,Läkemedel,ASMB,-0.098456621,0.103448296,-4.555967808,34.55099869,2.018680096,0.381553421,0.003132178,-6.136266232,1.721397996,0.962387681,-0.079362335,0.02854424,36.14664841,9.310643196,7.656209946
Asta Funding,Nasdaq,Finans & Fastighet,Kredit & Finansiering,ASFI,1.438177795,0.03236944,10.74981022,3.698314905,0.818753302,-0.048484859,0.127472496,39.25,3.174417019,2.020451069,-0.272205944,0.041094012,21.01271057,7.508892059,1.966174006
Astec Industries,Nasdaq,Industri,Industrimaskiner,ASTE,-0.065561771,0.02965275,38.97134018,0.739223421,1.436342955,0.521100883,0.112803202,6.989881992,2.231158018,1.108198047,0.074923277,0.004347826,25.79108047,2.384018898,2.088741064
AstroNova,Nasdaq,Informationsteknik,Datorer & Hårdvara,ALOT,-0.751787109,0.109232798,25.72016907,0.330747098,0.61838001,-0.252252274,0.029654591,-244.1175995,27.79339981,0.627215326,-0.302202816,0.057293458,17.58057976,1.230829954,1.345896959
Astronics,Nasdaq,Industri,Militär & Försvar,ATRO,-0.731179504,0.01846083,5.503900051,0.353833199,0.703105927,-0.150306759,0.397727318,26.23106003,2.331382036,3.407200098,-0.463302803,0.083570747,16.68251038,6.329106808,0.738419712
Astrotech,Nasdaq,Industri,Militär & Försvar,ASTC,-0.166197186,0.06161746,-2.297066927,64.14814758,76.09477234,-0.549401169,0.01122009,1.800454974,1.741799951,0.273711503,-0.325389404,0.03964622,29.19092941,8.802429199,2.066242933
Asure Software,Nasdaq,Informationsteknik,Affärs- & IT-System,ASUR,-0.048062029,0.063461542,-2.251971006,1.318987966,0.701298594,-0.100162802,0.02890696,16.95305061,1.263088942,3.719688892,-0.094434681,0.011862479,29.45495987,3.382668018,11.72397041
Athenex,Nasdaq,Hälsovård,Biotech,ATNX,-0.283670006,0.113421602,-5.092453957,6.856329918,3.687391996,0.625925903,0.004733728,10.14325047,1.873584986,1.022570968,-0.534932251,0.087443943,9.215827942,0.327114314,0.640402377
Athersys,Nasdaq,Hälsovård,Biotech,ATHX,1.15277771,0.004589412,-10.5478096,87.93785858,21.28631973,0.210407257,0.024134791,-17.9530201,15.55685997,6.59363699,-0.331414452,0.042640429,7.122000217,1.857053041,0.809856474
Atlantic American,Nasdaq,Finans & Fastighet,Försäkring,AAME,-0.120120821,0.137931004,-52.5773201,0.210735202,0.352748305,-0.592707748,0.000727273,12.10923958,0.635409713,0.612551212,-0.494967957,0.047487812,6.850131035,0.910835385,2.124758959
Atlantic Capital Bancshares,Nasdaq,Finans & Fastighet,Banker,ACBI,-0.37282608,0.01906826,9.622280121,2.371408939,0.768791378,-0.060773492,0.03446691,29.09297943,4.030025005,6.185575008,-0.136474495,0.03063889,7.599452019,1.579763055,1.427397013
Atlantica Yield,Nasdaq,Kraftförsörjning,Elförsörjning,AY,0.161450615,0.054322152,38.0286293,2.348551989,1.574733019,-0.239956551,0.150427399,7.717751026,5.954372883,0.635137379,-0.068779411,0.035527301,19.15197945,2.354556084,1.414013982
Atlanticus,Nasdaq,Finans & Fastighet,Kredit & Finansiering,ATLC,2.20289856,0.008275862,6.673108101,0.528131902,1.951315999,-0.551724205,0.021447721,-20.4402504,0.044500578,0.391430199,0.121816635,0.026989529,28.16795921,3.06934309,2.045763016
Atlas Air Worldwide,Nasdaq,Industri,Flygtransport,AAWW,-0.502325516,0.063725491,-2.262834072,0.242540702,0.370702207,-0.034615397,0.02042042,-19.98407936,23.36292076,1.767897964,-0.64940834,0.168776398,7.672386169,2.042886019,1.020601034
Atlas Financial,Nasdaq,Finans & Fastighet,Försäkring,AFH,-0.786477966,0.060504198,-0.039349999,0.02159334,0.932087481,-0.425,0.041828041,-0.601452827,0.169770598,0.49998191,-0.848968124,0.527950287,1.971107006,0.354006588,0.092250086
Atlassian,Nasdaq,Informationsteknik,Affärs- & IT-System,TEAM,0.283013935,0.02403846,-136.168396,24.80075073,39.23667908,-0.448979568,0.031592,-56.25,0.862768471,0.454566807,-0.304173355,0.041810842,11.50477982,0.979837418,1.047158957
ATN International,Nasdaq,Telekommunikation,Bredband & Telefoni,ATNI,0.035250425,0.007611798,-90.78539276,2.238768101,1.452690959,0.596903801,0.037974679,225.5061035,2.750078917,3.822170973,-0.051591215,0.037098789,29.66031075,9.499853134,4.8938241
Atomera,Nasdaq,Informationsteknik,Elektronik & Tillverkning,ATOM,0.429999962,0.03333333,-5.113230228,137.7709961,5.331973076,-0.183544331,0.091216221,14.1602602,11.44223976,0.804195583,-0.505689507,0.08490099,12.68445969,0.66926831,0.892531216
AtriCure,Nasdaq,Hälsovård,Medicinsk Utrustning,ATRC,0.362401733,0.050041699,-40.71345139,6.549406052,6.111547947,-0.277777786,0.051016369,2.122796059,169.3695068,0.529443681,0.052312732,0.010979379,27.77913094,6.785992146,13.87242985
Atrion,Nasdaq,Hälsovård,Medicinsk Utrustning,ATRI,-0.253379593,0.194871807,34.41511917,8.120125771,5.293459892,-0.155717793,0.320855598,8.422329903,0.355902702,1.141427994,-0.107250748,0.03384095,134.6240997,3.304828882,0.404743612
Attis Industries,Nasdaq,Informationsteknik,Affärs- & IT-System,ATIS,-0.629807701,0.0195122,-0.056209709,1.038869977,0.1605272,-0.743902435,0.01644457,-0.777777791,2.278251886,0.398714989,-0.438036804,0.01746725,6.900708199,2.012296915,0.745804489
aTyr Pharma,Nasdaq,Hälsovård,Biotech,LIFE,-0.609762802,0.040066781,-0.402337313,26.09903908,0.519861877,-0.663157883,0.05722671,-0.092485547,8.395345688,0.204379097,-0.402615776,0.050646272,7.449400902,1.205543995,0.629322171
Auburn National Bancorporation,Nasdaq,Finans & Fastighet,Banker,AUBN,-0.003076136,0.006650041,14.29885006,4.585231781,1.410477996,-0.252989883,0.05687438,19.42584038,1.065336943,1.159888983,-0.284546318,0.0524541,6.143400192,0.886377513,0.715392292
Autodesk,Nasdaq,Informationsteknik,Affärs- & IT-System,ADSK,0.002036452,0.063865552,170.9889069,11.53989029,-271.6395874,1.610951233,0.02497838,39.56332016,3.138333082,5.817678928,-0.516140747,0.062349401,14.39721966,5.360091209,1.978396058
Automatic Data Processing,Nasdaq,Informationsteknik,IT-Konsulter,ADP,-0.119037447,0.64,25.42860985,4.281013012,11.58061981,-0.409090919,0.02508266,-2.241379023,68.22672272,0.342150807,-0.033853233,0.01259843,14.4342804,1.258249044,2.395106077
